university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
323,Coventry University,2024,=571,64.0,20.7,United Kingdom,Europe,Coventry,Public,9.2,12.5,6.8,10994.0,29596.0,6.8,185,15.4,3.9,Natural Sciences,32635.0,48%,58.0,2.304,14.9,50:50,50.0,50.0,Undergraduate & Postgraduate,20022.0,10618.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
324,Warsaw University of Technology,2024,=571,3.0,20.7,Poland,Europe,Warsaw,Public,22.8,49.8,4.3,5008.0,304.0,4.3,89,570.0,131.8300086730269,Engineering & Technology,23167.0,7%,8.0,2.306,17.1,31:69,31.0,69.0,Undergraduate & Postgraduate,14187.0,7507.0,1260.32,8,614.0,28.03875,23.47,21.97,11.88
325,Lebanese University,2024,=577,2.0,20.5,Lebanon,Asia,Beirut,Public,23.7,49.8,2.1,9051.0,4627.0,2.1,58,18.2,4.46,Life Sciences & Medicine,46704.0,16%,18.0,3.206,14.6,55:45,55.0,45.0,Undergraduate & Postgraduate,35166.0,8939.0,818.7,2,591.0,37.52125,19.26,10.22,20.4
326,Abu Dhabi University,2024,=580,6.0,20.4,United Arab Emirates,Asia,Abu Dhabi,Private,11.5,17.9,12.4,581.0,5081.0,12.4,65,30.2,3.16,Arts & Humanities,2506.0,60%,60.0,239.0,10.9,50:50,50.0,50.0,Undergraduate & Postgraduate,1537.0,807.0,460.42,5,229.0,49.6779,26.87,33.99,36.58
327,University of Klagenfurt,2024,=580,16.0,20.4,Austria,Europe,Klagenfurt,Public,5.5,4.3,11.4,1812.0,4302.0,11.4,69,11.8,4.37,Engineering & Technology,3479.0,31%,33.0,427.0,10.0,66:34,66.0,34.0,Undergraduate & Postgraduate,2603.0,774.0,435.0,3,119.0,51.20583333333333,43.87,38.33,33.0
328,Sunway University,2024,=586,10.0,20.2,Malaysia,Asia,Petaling Jaya,Private,10.5,44.1,7.2,874.0,5669.0,7.2,84,23.0,2.88,Life Sciences & Medicine,4350.0,14%,27.0,569.0,8.1,53:47,53.0,47.0,Undergraduate & Postgraduate,3516.0,1530.0,795.19,8,685.0,29.5884375,29.39,22.69,21.22
329,"Goldsmiths, University of London",2024,=593,74.0,20.0,United Kingdom,Europe,London,Public,14.9,6.0,13.6,767.0,6169.0,13.6,99,17.6,2.1,Arts & Humanities,8780.0,38%,48.0,683.0,14.5,69:31,69.0,31.0,Undergraduate & Postgraduate,4759.0,3436.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
330,University of Central Florida,2024,=593,128.0,20.0,United States,North America,Orlando,Public,14.4,37.1,25.7,23867.0,405.0,25.7,472,463.0,188.72320596458528,Engineering & Technology,65269.0,4%,5.0,2.146,39.1,57:43,57.0,43.0,Undergraduate & Postgraduate,39359.0,21650.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
331,Nottingham Trent University,2024,=595,66.0,19.9,United Kingdom,Europe,Nottingham,Public,10.6,20.5,5.2,5527.0,20796.0,5.2,153,13.6,2.66,Social Sciences & Management,32545.0,21%,25.0,2075.0,15.4,54:46,54.0,46.0,Undergraduate & Postgraduate,21436.0,14569.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
332,Shenzhen University,2024,=595,58.0,19.9,China (Mainland),Asia,Shenzhen,Public,8.4,2.3,42.6,8065.0,673.0,42.6,405,665.0,136.04204568425308,Life Sciences & Medicine,35736.0,1%,1.0,4.947,14.0,49:51,49.0,51.0,Undergraduate & Postgraduate,28327.0,6685.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
333,Thammasat University,2024,=600,4.0,19.8,Thailand,Asia,Bangkok,Public,23.8,26.4,2.1,11945.0,15217.0,2.1,121,20.3,3.05,Social Sciences & Management,30488.0,1%,1.0,2.46,11.4,64:36,64.0,36.0,Undergraduate & Postgraduate,27620.0,12113.0,1257.07,10,612.0,27.2866,27.35,13.88,3.81
334,Tulane University,2024,=600,123.0,19.8,United States,North America,New Orleans,Private,9.6,5.0,10.4,2697.0,541.0,10.4,124,494.0,312.1754183496826,Life Sciences & Medicine,12217.0,9%,10.0,1.733,7.7,61:39,61.0,39.0,Undergraduate & Postgraduate,11139.0,1974.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
335,Drexel University,2024,601-610,115.0,Not Published,United States,North America,Philadelphia,Private,8.4,6.1,35.1,3535.0,187.0,35.1,159,444.0,101.79640718562874,Engineering & Technology,16910.0,15%,15.0,1.837,11.0,52:48,52.0,48.0,Undergraduate & Postgraduate,14160.0,4733.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
336,Jawaharlal Nehru University,2024,601-610,15.0,Not Published,India,Asia,New Delhi,Public,29.1,10.6,24.1,1858.0,1001.0,24.1,148,1001.0,1.7716814159292036,Life Sciences & Medicine,9737.0,1%,1.0,565.0,16.1,42:58,42.0,58.0,Undergraduate & Postgraduate,5254.0,2505.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
337,University of Szeged,2024,601-610,4.0,Not Published,Hungary,Europe,Szeged,Public,18.0,12.0,4.9,5316.0,898.0,4.9,85,684.0,456.9974554707379,Life Sciences & Medicine,20050.0,20%,19.0,1.965,12.3,56:44,56.0,44.0,Undergraduate & Postgraduate,16795.0,4531.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
338,Brno University of Technology,2024,611-620,4.0,Not Published,Czech Republic,Europe,Brno,Public,13.1,34.7,6.7,4118.0,7571.0,6.7,79,15.7,4.38,Life Sciences & Medicine,18137.0,25%,26.0,1.464,15.5,28:72,28.0,72.0,Undergraduate & Postgraduate,12943.0,4612.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
339,National Central University,2024,611-620,6.0,Not Published,Taiwan,Asia,Taoyuan City,Public,21.5,27.1,17.8,1533.0,673.0,17.8,98,451.0,0.683248730964467,Social Sciences & Management,11001.0,7%,7.0,985.0,9.5,37:63,37.0,63.0,Undergraduate & Postgraduate,6280.0,5111.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
340,Pusan National University,2024,611-620,9.0,Not Published,South Korea,Asia,Busan,Public,23.0,18.5,17.1,2414.0,541.0,17.1,164,204.0,244.6856625961104,Life Sciences & Medicine,17195.0,10%,14.0,2.211,16.9,53:47,53.0,47.0,Undergraduate & Postgraduate,9488.0,5843.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
341,Tokyo Medical and Dental University,2024,611-620,18.0,Not Published,Japan,Asia,Tokyo,Public,11.5,5.8,18.2,475.0,3989.0,18.2,68,22.4,1.79,Life Sciences & Medicine,2990.0,12%,16.1742736,930.0,4.4,44:56,43.86365366,56.13634634,Undergraduate & Postgraduate,3629.0,1162.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
342,University of Minho,2024,611-620,5.0,Not Published,Portugal,Europe,Braga,Public,15.6,8.7,18.7,2626.0,363.0,18.7,176,507.0,166.36113657195233,Life Sciences & Medicine,20001.0,13%,13.0,2.182,19.5,55:45,55.0,45.0,Undergraduate & Postgraduate,13448.0,8017.0,912.98,4,436.0,43.51375,30.85,40.03,19.28
343,Chang Gung University,2024,621-630,7.0,Not Published,Taiwan,Asia,Taoyuan City,Private,5.7,4.6,43.0,981.0,1001.0,43.0,173,314.0,1.125984251968504,Natural Sciences,7017.0,5%,5.0,889.0,12.3,51:49,51.0,49.0,Undergraduate & Postgraduate,5239.0,1903.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
344,Northwestern Polytechnical University,2024,621-630,41.0,Not Published,China (Mainland),Asia,Xi'an,Public,5.9,2.5,53.6,6838.0,898.0,53.6,357,326.0,257.82371518805627,Arts & Humanities,36797.0,4%,5.0,3.483,14.5,29:71,29.0,71.0,Undergraduate & Postgraduate,25683.0,10299.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
345,Stevens Institute of Technology,2024,621-630,96.0,Not Published,United States,North America,Hoboken,Private,2.7,2.9,52.4,1448.0,30205.0,52.4,190,32.4,2.59,Life Sciences & Medicine,6393.0,30%,40.0,315.0,18.6,29:71,29.0,71.0,Undergraduate & Postgraduate,5780.0,2107.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
346,Universitat Ramon Llull,2024,621-630,16.0,Not Published,Spain,Europe,Barcelona,Private,10.4,43.7,8.5,3764.0,9333.0,8.5,111,16.5,3.78,Arts & Humanities,15125.0,20%,24.0,963.0,22.6,53:47,53.0,47.0,Undergraduate & Postgraduate,15015.0,1668.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
347,University of Ljubljana,2024,621-630,1.0,Not Published,Slovenia,Europe,Ljubljana,Public,20.0,9.5,6.3,5675.0,405.0,6.3,132,260.0,101.73323285606632,Social Sciences & Management,40607.0,9%,9.0,3.981,13.8,60:40,60.0,40.0,Undergraduate & Postgraduate,29542.0,7967.0,920.75,3,884.0,28.492166666666662,20.04,16.91,26.75
348,University of the Basque Country,2024,621-630,8.0,Not Published,Spain,Europe,Leioa,Public,19.4,6.4,17.4,6076.0,541.0,17.4,214,288.0,154.57142857142858,Engineering & Technology,38301.0,5%,6.0,3.5,13.8,56:44,56.0,44.0,Undergraduate & Postgraduate,23203.0,16076.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
349,Zhengzhou University,2024,621-630,47.0,Not Published,China (Mainland),Asia,China (Mainland),Public,5.4,19.7,65.6,9435.0,1001.0,65.6,426,346.0,3.31,Arts & Humanities,74052.0,4%,25.76263215,2851.0,15.6,43:57,43.3228776,56.6771224,Undergraduate & Postgraduate,23670.0,20627.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
350,Boston College,2024,631-640,141.0,Not Published,United States,North America,Newton,Private,20.5,12.9,21.5,3125.0,363.0,21.5,136,813.0,346.3740458015267,Life Sciences & Medicine,13156.0,10%,13.0,1.048,14.9,55:45,55.0,45.0,Undergraduate & Postgraduate,8984.0,4005.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
351,Palacký University Olomouc,2024,631-640,3.0,Not Published,Czech Republic,Europe,Olomouc,Public,15.0,17.9,8.6,5320.0,405.0,8.6,132,690.0,224.1283895960155,Natural Sciences,19474.0,14%,13.0,1.807,15.2,68:32,68.0,32.0,Undergraduate & Postgraduate,14609.0,4955.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
352,Ritsumeikan University,2024,631-640,52.0,Not Published,Japan,Asia,Kyoto,Private,15.2,68.4,3.8,3030.0,541.0,3.8,80,1001.0,258.2338902147971,Arts & Humanities,35119.0,10%,10.0,2.095,17.4,37:63,37.0,63.0,Undergraduate & Postgraduate,22745.0,13174.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
353,Far Eastern Federal University,2024,641-650,19.0,Not Published,Russia,Europe,Vladivostok,Public,10.6,3.5,1.8,5089.0,4810.0,1.8,75,8.2,2.7,Social Sciences & Management,15631.0,21%,21.0,2.268,12.9,59:41,59.0,41.0,Undergraduate & Postgraduate,10347.0,7707.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
354,Free University of Bozen-Bolzano,2024,641-650,23.0,Not Published,Italy,Europe,Bolzano,Public,5.0,1.5,47.6,768.0,7898.0,47.6,95,51.6,3.08,Life Sciences & Medicine,4244.0,14%,17.0,279.0,10.7,65:35,65.0,35.0,Undergraduate & Postgraduate,3595.0,437.0,644.77,18,181.0,47.393,35.17,47.49,13.04
355,Memorial University of Newfoundland,2024,641-650,22.0,Not Published,Canada,North America,St. John's,Public,7.0,4.6,28.5,3071.0,460.0,28.5,213,662.0,422.4058769513315,Arts & Humanities,16318.0,23%,29.0,1.089,15.1,54:46,54.0,46.0,Undergraduate & Postgraduate,9596.0,6780.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
356,The New School,2024,641-650,46.0,Not Published,United States,North America,New York,Private,15.9,14.9,2.8,1692.0,15360.0,2.8,114,31.8,2.33,Natural Sciences,8644.0,34%,38.0,1.087,9.3,75:25,75.0,25.0,Undergraduate & Postgraduate,7046.0,2490.0,755.8,98,2.0,56.84324489795918,42.15,43.47,9.93
357,University of Bradford,2024,641-650,57.0,Not Published,United Kingdom,Europe,Bradford,Public,8.7,7.3,18.1,3167.0,24412.0,18.1,149,27.2,3.47,Natural Sciences,8970.0,31%,47.0,500.0,19.5,56:44,56.0,44.0,Undergraduate & Postgraduate,8035.0,3740.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
358,University of Houston,2024,641-650,103.0,Not Published,United States,North America,Houston,Public,13.9,10.9,34.0,12952.0,275.0,34.0,221,358.0,161.57461809635723,Natural Sciences,47963.0,7%,16.0,1.702,26.3,53:47,53.0,47.0,Undergraduate & Postgraduate,26859.0,19410.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
359,University of Modena and Reggio Emilia,2024,641-650,22.0,Not Published,Italy,Europe,Modena,Public,8.7,3.2,50.3,2620.0,275.0,50.3,186,523.0,0.402046783625731,Life Sciences & Medicine,21836.0,5%,4.0,684.0,27.0,54:46,54.0,46.0,Undergraduate & Postgraduate,10933.0,7546.0,644.77,18,181.0,47.393,35.17,47.49,13.04
360,University of Windsor,2024,641-650,28.0,Not Published,Canada,North America,Windsor,Public,3.6,4.8,33.1,5418.0,1001.0,33.1,253,933.0,3.0990712074303404,Life Sciences & Medicine,14849.0,35%,36.0,323.0,34.1,50:50,50.19753753,49.80246247,Undergraduate & Postgraduate,8468.0,6464.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
361,COMSATS University Islamabad,2024,651-660,8.0,Not Published,Pakistan,Asia,Islamabad,Public,10.4,29.2,13.9,4909.0,63170.0,13.9,238,26.9,2.45,Engineering & Technology,34323.0,1%,1.0,2264.0,16.0,39:61,39.0,61.0,Undergraduate & Postgraduate,22961.0,10232.0,1036.01,6,486.0,33.59258333333333,26.97,32.47,4.69
362,University of Haifa,2024,651-660,7.0,Not Published,Israel,Asia,Haifa,Public,13.1,7.4,30.1,2125.0,898.0,30.1,239,619.0,453.9939332659252,Arts & Humanities,17353.0,3%,3.0,1.978,18.4,66:34,66.0,34.0,Undergraduate & Postgraduate,12350.0,3947.0,610.8,3,209.0,47.23766666666666,30.0,49.3,10.72
363,University of Hohenheim,2024,651-660,49.0,Not Published,Germany,Europe,Stuttgart,Public,9.8,5.3,39.4,1527.0,541.0,39.4,182,877.0,1.3491271820448878,Life Sciences & Medicine,8369.0,14%,15.0,401.0,37.7,57:43,57.0,43.0,Undergraduate & Postgraduate,5566.0,2914.0,409.72,9,31.0,59.47188888888888,45.16,47.76,22.4
364,Aberystwyth University,2024,661-670,59.0,Not Published,United Kingdom,Europe,Aberystwyth,Public,9.5,6.4,23.5,1027.0,673.0,23.5,88,1001.0,1.304263565891473,Arts & Humanities,6180.0,23%,21.0,516.0,15.6,52:48,52.0,48.0,Undergraduate & Postgraduate,4591.0,1739.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
365,Brandeis University,2024,661-670,90.0,Not Published,United States,North America,Waltham,Private,9.8,4.3,16.3,2652.0,405.0,16.3,79,948.0,0.662847790507365,Life Sciences & Medicine,4791.0,33%,34.0,611.0,11.6,56:44,56.0,44.0,Undergraduate & Postgraduate,4389.0,560.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
366,Lebanese American University,2024,661-670,3.0,Not Published,Lebanon,Asia,Byblos,Private,10.5,28.2,3.2,1668.0,4561.0,3.2,62,15.4,3.51,Engineering & Technology,7100.0,17%,13.0,692.0,10.1,52:48,52.0,48.0,Undergraduate & Postgraduate,6315.0,1291.0,818.7,2,591.0,37.52125,19.26,10.22,20.4
367,Middlesex University,2024,661-670,80.0,Not Published,United Kingdom,Europe,London,Public,5.6,4.8,14.3,2443.0,11028.0,14.3,77,10.9,2.48,Social Sciences & Management,15545.0,50%,49.0,943.0,18.3,59:41,59.0,41.0,Undergraduate & Postgraduate,8296.0,6564.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
368,National Chung Hsing University,2024,661-670,8.0,Not Published,Taiwan,Asia,Taichung City,Public,20.2,24.1,11.8,1055.0,541.0,11.8,116,467.0,506.5543071161048,Arts & Humanities,14394.0,6%,9.0,1.068,15.5,43:57,43.0,57.0,Undergraduate & Postgraduate,8870.0,7286.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
369,Princess Nourah bint Abdulrahman University,2024,661-670,16.0,Not Published,Saudi Arabia,Asia,Saudi Arabia,Public,16.6,16.5,1.9,2587.0,3669.0,1.9,53,12.8,2.03,Life Sciences & Medicine,22552.0,17%,12.0,2.324,12.1,100:0,100.0,0.0,Undergraduate & Postgraduate,13283.0,6732.0,788.07,9,424.0,39.266333333333336,28.29,30.02,13.2
370,Tokyo University of Science,2024,661-670,30.0,Not Published,Japan,Asia,Kagurazaka,Private,11.0,54.8,11.7,5407.0,1001.0,11.7,153,597.0,881.161971830986,Arts & Humanities,17662.0,4%,4.0,1.136,24.0,25:75,25.0,75.0,Undergraduate & Postgraduate,12260.0,5742.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
371,Universidad Panamericana,2024,661-670,3.0,Not Published,Mexico,Latin America,Mexico City,Private,8.7,22.0,1.2,3541.0,1858.0,1.2,44,8.8,2.06,Engineering & Technology,15469.0,2%,2.0,1.751,7.8,51:49,51.0,49.0,Undergraduate & Postgraduate,11051.0,6090.0,1402.96,3,1741.0,16.540166666666664,21.31,8.96,11.19
372,Universitas Padjadjaran,2024,661-670,7.0,Not Published,Indonesia,Asia,Bandung,Public,16.8,34.0,1.4,7126.0,2770.0,1.4,44,16.0,2.57,Engineering & Technology,35498.0,1%,5.0,3.116,11.3,61:39,61.0,39.0,Undergraduate & Postgraduate,23939.0,8562.0,1323.15,11,1332.0,21.125681818181818,23.15,10.65,6.33
373,Carleton University,2024,671-680,21.0,Not Published,Canada,North America,Ottawa,Public,10.9,13.9,21.8,7440.0,405.0,21.8,127,548.0,0.4313099041533546,Arts & Humanities,29656.0,21%,22.0,939.0,29.4,49:51,49.0,51.0,Undergraduate & Postgraduate,18771.0,8841.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
374,University of Debrecen,2024,671-680,3.0,Not Published,Hungary,Europe,Debrecen,Public,17.3,10.3,3.7,2908.0,541.0,3.7,104,696.0,269.02038786673296,Engineering & Technology,19964.0,24%,25.0,2.011,12.0,56:44,56.0,44.0,Undergraduate & Postgraduate,15051.0,5872.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
375,University of Greenwich,2024,671-680,80.0,Not Published,United Kingdom,Europe,London,Public,4.5,4.2,10.6,8005.0,51757.0,10.6,241,10.7,1.89,Arts & Humanities,17095.0,46%,54.0,879.0,21.8,57:43,57.0,43.0,Undergraduate & Postgraduate,14491.0,8424.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
376,University of Manitoba,2024,671-680,10.0,Not Published,Canada,North America,Winnipeg,Public,14.5,12.0,10.0,9261.0,275.0,10.0,245,281.0,87.66337264902774,Natural Sciences,30316.0,21%,24.0,3.137,30.0,54:46,54.0,46.0,Undergraduate & Postgraduate,16829.0,9341.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
377,De La Salle University,2024,681-690,3.0,Not Published,Philippines,Asia,Manila,Private,21.0,45.1,4.2,9410.0,7586.0,4.2,85,19.8,5.02,Life Sciences & Medicine,14905.0,3%,2.0,788.0,14.5,51:49,51.0,49.0,Undergraduate & Postgraduate,15576.0,7214.0,1052.0,4,1050.0,25.6985,27.65,8.13,6.39
378,East China University of Science and Technology,2024,681-690,35.0,Not Published,China (Mainland),Asia,Shanghai,Public,7.5,2.6,61.4,9176.0,898.0,61.4,423,300.0,438.9051808406648,Social Sciences & Management,30974.0,2%,2.0,2.046,18.0,43:57,43.0,57.0,Undergraduate & Postgraduate,19898.0,12491.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
379,Shiraz University,2024,681-690,9.0,Not Published,"Iran, Islamic Republic of",Asia,Shiraz,Public,5.7,10.4,54.9,2718.0,898.0,54.9,276,604.0,1.2920863309352515,Natural Sciences,14857.0,2%,3.0,695.0,20.8,55:45,55.0,45.0,Undergraduate & Postgraduate,9909.0,4389.0,693.23,6,325.0,44.60775,12.14,70.15,7.0
380,Taras Shevchenko National University of Kyiv,2024,681-690,1.0,Not Published,Ukraine,Europe,Kyiv,Public,19.2,38.6,2.3,4678.0,4907.0,2.3,69,12.9,3.22,Social Sciences & Management,25937.0,5%,5.0,2.442,10.6,56:44,56.0,44.0,Undergraduate & Postgraduate,16818.0,8878.0,1634.04,5,786.0,23.9251,15.78,11.82,9.68
381,University of Kentucky,2024,681-690,95.0,Not Published,United States,North America,Lexington,Public,10.9,11.5,26.1,6780.0,200.0,26.1,165,227.0,89.32559178204556,Natural Sciences,27540.0,3%,3.0,2.239,11.3,60:40,60.0,40.0,Undergraduate & Postgraduate,21789.0,6891.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
382,Inha University,2024,691-700,20.0,Not Published,South Korea,Asia,Incheon,Private,10.9,15.3,11.7,3956.0,673.0,11.7,172,434.0,301.1185682326622,Natural Sciences,16035.0,8%,8.0,2.235,19.2,43:57,43.0,57.0,Undergraduate & Postgraduate,11138.0,3025.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
383,University of Dhaka,2024,691-700,1.0,Not Published,Bangladesh,Asia,Dhaka,Public,21.3,44.9,2.6,9814.0,20212.0,2.6,137,18.7,2.15,Life Sciences & Medicine,216258.0,3%,0.0,2.268,15.3,44:56,44.0,56.0,Undergraduate & Postgraduate,22404.0,13439.0,1222.88,7,855.0,30.61642857142857,19.73,18.03,4.42
384,University of Trieste,2024,691-700,14.0,Not Published,Italy,Europe,Trieste,Public,11.9,3.6,45.5,2989.0,254.0,45.5,265,535.0,0.3451086956521739,Life Sciences & Medicine,17196.0,7%,8.0,736.0,26.0,58:42,58.0,42.0,Undergraduate & Postgraduate,11898.0,6118.0,644.77,18,181.0,47.393,35.17,47.49,13.04
385,Altai State University,2024,701-710,23.0,Not Published,Russia,Europe,Barnaul,Public,10.0,3.7,1.4,1641.0,1070.0,1.4,23,7.4,2.49,Natural Sciences,9271.0,27%,27.0,1.197,19.0,56:44,56.0,44.0,Undergraduate & Postgraduate,7132.0,2139.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
386,Chiba University,2024,701-710,15.0,Not Published,Japan,Asia,Chiba City,Public,16.8,8.4,10.9,4183.0,898.0,10.9,120,415.0,501.67597765363126,Arts & Humanities,13832.0,6%,5.0,1.79,8.9,38:62,38.0,62.0,Undergraduate & Postgraduate,7773.0,5857.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
387,Eötvös Loránd University,2024,701-710,1.0,Not Published,Hungary,Europe,Budapest,Public,23.9,16.8,7.8,10743.0,405.0,7.8,333,629.0,175.93397046046914,Natural Sciences,30414.0,11%,12.0,2.302,17.8,61:39,61.0,39.0,Undergraduate & Postgraduate,17867.0,14981.0,969.17,8,779.0,28.8165,22.44,17.56,17.81
388,Wake Forest University,2024,701-710,85.0,Not Published,United States,North America,Winston-Salem,Private,5.4,6.1,11.0,1245.0,167.0,11.0,70,366.0,73.3743409490334,Arts & Humanities,8293.0,9%,10.0,2.276,4.1,56:44,56.0,44.0,Undergraduate & Postgraduate,6236.0,2053.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
389,Zayed University,2024,701-710,10.0,Not Published,United Arab Emirates,Asia,"Abu Dhabi,",Public,14.5,17.3,6.3,1376.0,10288.0,6.3,99,20.8,2.51,Life Sciences & Medicine,9036.0,2%,2.0,634.0,14.4,83:17,83.0,17.0,Undergraduate & Postgraduate,5523.0,1997.0,460.42,5,229.0,49.6779,26.87,33.99,36.58
390,Istanbul University,2024,711-720,2.0,Not Published,Turkey,Asia,Istanbul,Public,26.4,19.1,4.2,15218.0,673.0,4.2,91,364.0,277.06875257307536,Arts & Humanities,61369.0,9%,8.0,2.429,25.4,56:44,56.0,44.0,Undergraduate & Postgraduate,40917.0,14572.0,913.31,10,382.0,34.57495,18.27,15.63,16.42
391,Savitribai Phule Pune University,2024,711-720,17.0,Not Published,India,Asia,Pune,Public,7.8,11.3,30.4,934.0,11787.0,30.4,98,37.4,3.28,Arts & Humanities,5871.0,4%,2.0,686.0,9.6,46:54,46.0,54.0,Undergraduate & Postgraduate,4130.0,1913.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
392,"University of Maryland, Baltimore County",2024,711-720,164.0,Not Published,United States,North America,Baltimore,Public,10.6,13.1,18.1,2111.0,541.0,18.1,150,894.0,0.6486810551558753,Natural Sciences,11668.0,11%,19.0,834.0,17.2,46:54,46.0,54.0,Undergraduate & Postgraduate,8100.0,4298.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
393,University of Westminster,2024,711-720,80.0,Not Published,United Kingdom,Europe,London,Public,12.9,6.7,6.0,6508.0,6255.0,6.0,72,10.6,5.08,Arts & Humanities,17315.0,48%,51.0,861.0,19.8,59:41,59.0,41.0,Undergraduate & Postgraduate,13899.0,5631.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
394,Jeonbuk National University,2024,721-730,22.0,Not Published,South Korea,Asia,Jeonju,Public,16.7,10.7,9.7,3846.0,21458.0,9.7,150,20.6,2.63,Arts & Humanities,20118.0,7%,10.0,2.345,19.6,46:54,46.0,54.0,Undergraduate & Postgraduate,13328.0,5398.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
395,Temple University,2024,721-730,112.0,Not Published,United States,North America,Philadelphia,Public,12.5,7.9,18.8,21114.0,327.0,18.8,291,382.0,118.1785327069028,Engineering & Technology,34069.0,6%,6.0,2.767,12.3,57:43,57.0,43.0,Undergraduate & Postgraduate,20088.0,10596.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
396,Ton Duc Thang University,2024,721-730,2.0,Not Published,Vietnam,Asia,Ho Chi Minh City,Private,4.2,10.2,34.6,6700.0,168366.0,34.6,389,40.4,3.08,Engineering & Technology,28400.0,1%,2.0,1512.0,21.9,57:43,57.0,43.0,Undergraduate & Postgraduate,17571.0,9888.0,1091.56,3,629.0,33.961,16.54,18.73,12.02
397,University of Belgrade,2024,721-730,1.0,Not Published,Serbia,Europe,Belgrade,Public,17.8,5.2,5.3,27531.0,327.0,5.3,282,157.0,0.0699614890885751,Engineering & Technology,91494.0,5%,5.0,4674.0,18.2,61:39,61.0,39.0,Undergraduate & Postgraduate,70102.0,21410.0,1033.0,3,964.0,28.84233333333333,18.05,8.5,6.0
398,University of Oregon,2024,721-730,122.0,Not Published,United States,North America,Eugene,Public,17.7,8.6,24.0,5465.0,405.0,24.0,164,592.0,255.8433354390398,Natural Sciences,21185.0,6%,5.0,1.583,13.0,59:41,59.0,41.0,Undergraduate & Postgraduate,14576.0,8083.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
399,"Adam Mickiewicz University, Poznań",2024,731-740,22.0,Not Published,Poland,Europe,Poznań,Public,15.8,8.7,5.0,7089.0,63254.0,5.0,298,35.1,3.16,Life Sciences & Medicine,33268.0,6%,7.0,2.808,25.0,68:32,68.0,32.0,Undergraduate & Postgraduate,19130.0,10875.0,1260.32,8,614.0,28.03875,23.47,21.97,11.88
