university_id,year,university_name,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
1226,2026,Mugla Sitki Kocman University,2030.0,89.0,17.094,Turkey,Asia,Turkey,PUBLIC  ,19.48601084,16.16192911,18.79237725,8679,29235,10.99887777,155,19.1,3.27, social sciences & management,29793.0,894.0,3.0,2658.0,11.20880361, 49:51:00  ,49.0,51.0,Undergraduate & Postgraduate,16858,12935,1633.16,98,351.0,24.68,24.91,23.94,9.43
2091,2017,UiT The Arctic University of Norway,413.0,7.0,37.17, Norway,Europe,Norway,Public,32.63477095,31.11429269,37.37613049,2802,25626,33.54218298,176,35.0,3.67,Engineering & Technology,12180.0,1462.0,12.0,764.0,15.94240838,60:40:00,60.0,40.0,Undergraduate & Postgraduate,9629,2551,285.86,8,113.0,46.41,45.27,47.05,12.18
1411,2018,Novosibirsk State University,250.0,3.0,41.3,Russia,EUROPE,Novosibirsk ,Public,39.63840503,38.74118324,27.98272543,5257,26780,21.9872597,149,33.8,4.32,Engineering & Technology  ,7242.0,1623.0,,,6.0,51:49:00,51.0,49.0,Undergraduate & Postgraduate,4572,2670,508.12,24,95.0,32.85,34.37,31.32,15.95
2884,2023,University of Palermo,1177.0,73.0,32.1375,ITALY, europe,Palermo, Public,9.8,2.3,27.0,8965,27996,12.24677165,149,18.4,3.92,Life Sciences & Medicine,32351.0,324.0,1.0,2286.0,14.15179353,58:42:00  ,58.0,42.0,Undergraduate & Postgraduate  ,24548,7803,680.0,77,139.0,40.84,29.1,39.63,11.89
485,2022,ETH Zurich,15.0,3.0,88.225,SWITZERLAND  ,Europe,Switzerland,PUBLIC,96.9601363,85.81362507,96.76190325,2242,131800,112.5534966,406,96.9,1.91,Engineering & Technology,20428.0,8375.0,41.0,1171.0,17.44491887,32 : 68,32.0,68.0,Undergraduate & Postgraduate  ,12998,7430,230.66,16,8.0,58.32,59.67,60.82,31.2
2964,2017,University of Siena,701.0,40.0,30.0575,Italy, Europe,Siena,Public,26.3667843,34.72447076,35.35721587,2119,21553,29.08662222,163,30.9,2.86,Natural Sciences,18244.0,1.5,0.008221881,741.0,16.0,59:41:00,59.0,41.0, undergraduate & postgraduate,10125,8119,483.47,52,140.0,36.59,37.54,36.33,60.38
3112,2020,University of the Basque Country,675.5,29.0,29.96,Spain,Europe,Leioa, Public,27.69380048,28.91315079,32.69639751,179,1332,26.64783552,35,30.2,3.58,Social Sciences & Management,42485.0,2.029,0.004775803,50.0,11.0,53:47:00,53.0,47.0,UNDERGRADUATE & POSTGRADUATE,25531,16954,667.51,66,143.0,34.0,33.76,33.69,85.27
1695,2022,Sapporo Medical University,1264.0,72.0,20.8475, Japan,asia,Japan,private,20.32464387,23.32628178,22.98179431,151,1856,22.3593576,35,21.7,1.82,SOCIAL SCIENCES & MANAGEMENT  ,1281.0,0.0,0.0,83.0,15.43373494,45:55:00,45.0,55.0,Undergraduate & Postgraduate,912,369,1043.91,120,23.0,24.82,24.45,24.95,4.19
2722,2021,University of Kufa,900.5,1.0,41.0,Iraq,Asia,Kufa,Public,27.0589677,29.48051352,36.20696324,12507,69225,29.38241211,242,31.6,5.31,Arts & Humanities,25916.0,43.0,0.165920667,2356.0,11.0,37 : 63,36.70899161,63.29100839,Undergraduate & Postgraduate,19250,6666,994.0,6,900.5,27.31,28.92,27.6,0.73
2112,2022,Universidad Autonoma Chapingo,900.5,9.0,45.8,Mexico,Latin America  ,Texcoco,Public,40.99313337,32.93619017,48.08401526,139,2500,49.99106743,49,44.5,2.78,Social Sciences & Management  ,7.679,2.0,20.06762457,50.0,7.0, 59:41:00,58.98995344,41.01004656, UNDERGRADUATE & POSTGRADUATE,4,4,1064.0,35,105.0,30.36,30.33,30.45,241.41
3136,2025,Università degli Studi di Perugia,825.5,53.0,60.5,ITALY,europe,Perugia, Public,9.1,2.3,40.9,7049,74325,52.12135992,297,25.0,4.94,Social Sciences & Management,23529.0,5195.0,22.07829869,1426.0,16.5,56:44:00,56.35307753,43.64692247,Undergraduate & Postgraduate  ,19724,3805,644.97,77,111.0,43.65,31.91,40.56,11.84
2089,2024,Ufa State Petroleum Technological University,1746.0,24.0,17.1305,Russian Federation,europe,Russian Federation,PRIVATE  ,18.9414702,13.96595157,17.42595345,3619,10615,10.65801461,107,18.2,3.63, Social Sciences & Management,12971.0,1427.0,11.0,996.0,13.02309237,38 : 62,38.0,62.0,Undergraduate & Postgraduate,8531,4440,1637.33,48,387.0,19.23,18.6,18.65,11.77
2012,2017,The University of Western Australia,102.0,10.0,62.7,AUSTRALIA,Oceania,Perth,PUBLIC,61.04424005,49.60665951,58.96911076,6556,64789,42.09803926,277,60.0,4.26,Arts & Humanities,20777.0,9017.0,43.39895076,1539.0,12.0,50:50:00,50.0,50.0,Undergraduate & Postgraduate  ,16045,4732,345.58,42,22.0,46.05,47.16,45.24,20.54
135,2026,Assiut University,1100.5,11.0,30.4025,Egypt  ,africa,Asyut,public,16.3,15.1,4.0,14272,12447,2.751220668,113,10.2,3.15, Natural Sciences  ,86744.0,4337.0,5.0,4524.0,19.17418214,51:49:00,51.0,49.0,undergraduate & postgraduate,69661,17083,1164.33,41,347.0,33.47,25.16,18.14,5.76
2193,2022,Universidad Nacional de San Martín,1100.5,15.0,33.8, Argentina, Latin America  ,Buenos Aires, Public,35.82244939,35.22966898,35.99773848,1226,20747,21.02073508,151,35.9,1.24,Engineering & Technology,16779.0,806.0,4.803623577,987.0,17.0,51:49:00,51.25014942,48.74985058,undergraduate & postgraduate  ,12443,4336,915.75,28,69.0,36.73,36.44,36.57,55.25
505,2018,Ehime University,911.0,62.0,18.3725,Japan, ASIA,Japan,PRIVATE  ,22.70637698,22.69538996,18.32438967,1728,6085,12.75592763,83,20.5,3.62,Life Sciences & Medicine,9526.0,286.0,3.0,477.0,19.9706499,37 : 63  ,37.0,63.0, Undergraduate & Postgraduate,7099,2427,754.28,93,28.0,24.76,24.87,24.47,45.89
1311,2018,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",525.5,3.0,52.4,Ukraine,EUROPE,Kyiv,public,66.34090236,41.45469099,55.12642492,6046,82802,33.12089986,324,60.7,2.42,Natural Sciences,22260.0,590.0,25.5760171,2500.0,8.904,44:56:00,44.30890767,55.69109233,Undergraduate & Postgraduate,14589,7671,816.6,10,405.5,25.2,26.78,27.84,9.25
2059,2018,Trinity College Dublin,118.0,2.0,58.6675,Ireland,Europe,Ireland,Private,74.31924968,54.60873003,52.86630161,3177,44312,51.4059601,167,63.6,3.69,Life Sciences & Medicine,16157.0,4362.0,27.0,862.0,18.74361949,58:42:00,58.0,42.0,UNDERGRADUATE & POSTGRADUATE,10523,5634,364.96,12,88.0,43.55,45.1,41.83,21.4
2727,2017,University of La Laguna,620.0,25.0,26.85, spain,Europe,Spain,PRIVATE,18.69105022,33.01243544,27.71408703,4087,70272,31.46995427,292,23.2,1.83,Engineering & Technology,21497.0,1290.0,6.0,2233.0,9.626959248,58:42:00  ,58.0,42.0,undergraduate & postgraduate,15332,6165,513.36,43,160.0,34.32,32.85,34.48,124.15
929,2020,Kagoshima University,675.5,31.0,18.0375,japan,Asia,Kagoshima City,public,21.22171998,14.44528793,17.00137461,56,784,15.68451801,24,19.1,1.12,Engineering & Technology,10541.0,343.0,3.253960725,50.0,8.0,38 : 62,38.0,62.0,Undergraduate & Postgraduate,6393,4148,883.41,111,22.0,24.58,24.14,24.31,4.17
3334,2022,Worcester Polytechnic Institute,775.5,166.0,33.01,United States,North America,Worcester, Private,34.88720865,29.62976916,29.32355047,1410,9118,21.10594927,112,32.1,3.26,Arts & Humanities,5982.0,837.0,13.99197593,432.0,14.0,37 : 63,37.0,63.0,Undergraduate & Postgraduate,3890,2092,563.63,249,1.0,44.6,44.17,44.61,75.31
513,2024,Erasmus University Rotterdam,176.0,9.0,48.5, netherlands,EUROPE,Rotterdam,public  ,37.3,50.9,53.4,13124,63486,23.67983016,186,45.3,4.9,SOCIAL SCIENCES & MANAGEMENT,33874.0,8468.0,25.0,2681.0,12.63483775,54:46:00,54.0,46.0,Undergraduate & Postgraduate,27082,6792,166.43,14,47.0,52.41,45.71,66.7,29.05
1644,2021,Rutgers University–New Brunswick,258.0,69.0,37.0,United States, North America,New Brunswick,Public,46.03654322,37.35925965,43.62092943,17846,203604,40.64770509,526,44.8,3.56, Natural Sciences,45081.0,7965.0,17.66819724,5009.0,9.0,57:43:00  ,56.76014674,43.23985326,Undergraduate & Postgraduate  ,33309,11772,492.25,237,1.0,44.73,44.34,44.76,78.92
2238,2019,Universidad de Castilla-La Mancha,900.5,48.0,28.4,Spain  ,Europe,Ciudad Real,PUBLIC,26.21678966,28.55753067,30.43090671,4259,42645,23.71793489,194,28.3,2.37,Life Sciences & Medicine,23374.0,1005.0,4.299649183,1798.0,13.0,38 : 62,37.94086352,62.05913648,Undergraduate & Postgraduate,16513,6861,599.65,57,137.0,33.61,33.66,33.55,95.81
3374,2022,Youngsan University,1100.5,33.0,33.8,South Korea  ,Asia,Yangsan,PRIVATE,33.45086424,35.67393944,34.86665118,2193,15331,32.34303352,133,34.2,4.63,Engineering & Technology,6162.0,341.0,5.533917559,474.0,13.0,57:43:00,56.69754031,43.30245969,Undergraduate & Postgraduate,3618,2544,642.42,45,36.0,35.67,35.98,37.22,6.2
1496,2023,Perm State University,1778.0,34.0,12.345,russian federation  ,Europe  ,Russian Federation,Public  ,11.74957967,15.44044948,9.386557627,1019,9848,7.929427705,80,10.6,0.82,Life Sciences & Medicine,9837.0,492.0,5.0,1242.0,7.920289855, 57:43:00,57.0,43.0,Undergraduate & Postgraduate  ,8553,1284,1528.36,44,330.0,17.71,18.07,17.64,11.75
953,2026,Karunya Institute of Technology and Sciences,1205.0,93.0,32.037,India,Asia,India,Public,37.20153843,31.39554627,32.05988822,1272,9432,23.40449746,104,34.6,3.16,Social Sciences & Management,7715.0,0.0,0.0,403.0,19.1439206,37 : 63,37.0,63.0,UNDERGRADUATE & POSTGRADUATE,5111,2604,1100.42,163,123.0,34.76,27.22,36.06,6.8
2874,2024,University of Oslo,117.0,1.0,56.9, Norway,europe  ,Oslo,PUBLIC,55.8,11.2,64.2,5154,88271,49.14846122,275,60.0,2.87,Life Sciences & Medicine,20967.0,3145.0,15.0,1796.0,11.67427617,66:34:00  ,66.0,34.0,Undergraduate & Postgraduate,15264,5703,527.31,8,117.0,40.27,28.27,39.25,14.17
3210,2021,Université Saint-Joseph de Beyrouth,884.0,8.0,27.9175,Lebanon,ASIA,Lebanon,Public  ,29.34670182,22.32649656,31.64416768,563,12395,24.11532381,124,30.5,1.1, Arts & Humanities,7748.0,387.0,5.0,514.0,15.07392996, 64:36:00,64.0,36.0,Undergraduate & Postgraduate,5147,2601,631.94,9,220.0,44.6,44.91,44.8,9.16
351,2025,Chiba University,775.5,20.0,33.8995,JAPAN  ,Asia,Chiba City,Public  ,16.6,8.5,8.8,3620,5039,6.244638761,78,12.7,4.49,Natural Sciences,13711.0,823.0,6.0,807.0,16.99008674,38 : 62  ,38.0,62.0,Undergraduate & Postgraduate,8782,4929,1288.24,121,32.0,27.87,22.53,19.61,5.07
2748,2019,University of Lincoln,748.0,86.0,27.775, United Kingdom, Europe,Lincoln,public  ,22.85195654,32.6781619,34.16492396,2709,20176,26.5467429,134,28.5,3.56,Social Sciences & Management  ,11475.0,1606.0,14.0,760.0,15.09868421,55:45:00,55.0,45.0,Undergraduate & Postgraduate,10071,1404,428.46,114,5.0,42.45,42.05,43.2,23.34
2884,2017,University of Palermo,701.0,40.0,32.4825,Italy,Europe,Palermo,PUBLIC  ,28.43829557,30.51291072,19.50936828,187,677,13.54041951,26,24.0,3.74,ENGINEERING & TECHNOLOGY  ,46200.0,504.0,1.090909091,50.0,20.0, 59:41:00,59.0,41.0, undergraduate & postgraduate,27001,19199,483.47,52,140.0,36.59,37.54,36.33,60.38
1397,2024,Northumbria University at Newcastle,548.0,68.0,21.4, United Kingdom  ,europe,Newcastle upon Tyne,Public,10.5,15.9,16.0,5488,24445,11.91263221,143,13.2,2.67,natural sciences,20625.0,3851.0,18.67077194,2052.0,10.05116959,44:56:00,44.21286624,55.78713376,UNDERGRADUATE & POSTGRADUATE,13445,7180,519.27,121,2.0,45.05,32.02,36.12,30.03
2778,2019,University of Maribor,900.5,2.0,25.1425,Slovenia, Europe,Maribor,Public,21.70881286,25.04929657,20.96892055,153,906,18.12812641,34,21.3,3.06,Natural Sciences  ,12571.0,859.0,6.833187495,50.0,10.0,54:46:00,54.0,46.0,Undergraduate & Postgraduate,8836,3735,788.0,2,675.5,26.66,25.8,25.5,3.42
2937,2017,University of Salerno,379.0,15.0,38.69,Italy,Europe  ,Fisciano,Public,46.23836795,28.92517464,42.70399385,11940,59770,22.43632352,275,44.5,4.48,Arts & Humanities,37862.0,379.0,1.0,2664.0,14.21246246,61:39:00,61.0,39.0, Undergraduate & Postgraduate,24568,13294,483.47,52,140.0,36.59,37.54,36.33,60.38
2692,2020,University of Innsbruck,416.0,10.0,41.8025,Austria,Europe,Austria,PRIVATE  ,48.9453241,44.40315395,43.24443881,2442,34100,39.7433258,172,46.1,2.85,Social Sciences & Management,14128.0,5651.0,40.0,858.0,16.46620047,53:47:00,53.0,47.0, Undergraduate & Postgraduate,11463,2665,457.26,17,154.0,44.11,40.99,41.31,25.62
2782,2021,"University of Maryland, College Park",152.0,45.0,50.2, united states,north america,College Park,Public,50.22504493,43.43939072,44.69743729,11050,100988,26.58987137,273,47.5,2.91,Social Sciences & Management,33671.0,4659.0,13.83683288,3798.0,10.0,48:52:00,48.0,52.0,Undergraduate & Postgraduate,25333,8338,492.25,237,1.0,44.73,44.34,44.76,78.92
855,2019,Istanbul Technical University,675.5,8.0,29.5375,turkey,Asia,Maslak-Istanbul,Public,38.11214927,28.5044558,30.39966455,209,1491,29.8114556,47,34.3,4.18,Arts & Humanities,34594.0,3.196,0.009238596,50.0,13.0,34 : 66,34.0,66.0,Undergraduate & Postgraduate,16136,18458,884.3,27,395.0,24.52,24.28,24.44,4.08
1762,2022,Siberian Federal University,1096.0,6.0,24.715,Russian Federation,Europe,Russian Federation,Public,32.04745952,27.65824176,30.21103807,2699,38493,29.02963134,192,31.1,2.04,Life Sciences & Medicine,10168.0,1220.0,12.0,1326.0,7.668174962,35 : 65,35.0,65.0,undergraduate & postgraduate  ,6949,3219,1361.97,31,349.0,19.12,18.66,18.91,11.9
1795,2023,Soongsil University,1280.0,42.0,18.37,South Korea  ,Asia,South Korea,C,3.3,7.0,5.3,6789,16161,6.51115445,131,4.3,2.74,social sciences & management,16142.0,1614.0,10.0,2482.0,6.503626108,47:53:00  ,47.0,53.0, Undergraduate & Postgraduate,9813,6329,662.53,47,29.0,36.36,22.05,23.51,13.06
576,2023,Free University of Bozen-Bolzano,710.0,42.0,44.3875,Italy,Europe,Bolzano,public,4.0,1.6,39.7,821,10797,31.85003657,97,21.8,2.42,Arts & Humanities,4236.0,635.0,15.0,339.0,12.49557522,68:32:00,68.0,32.0,Undergraduate & Postgraduate,2924,1312,680.0,77,139.0,40.84,29.1,39.63,11.89
2859,2024,University of North Carolina at Greensboro,1300.5,226.0,31.7,United States,Americas,United States,Public,2.9,2.8,10.6,7166,16069,11.75496619,103,6.8,5.24,ENGINEERING & TECHNOLOGY,25003.0,4617.0,18.46470902,1367.0,18.29041697,44:56:00  ,43.7836254,56.2163746,undergraduate & postgraduate  ,20446,4557,629.21,256,1.0,44.21,29.31,36.0,15.65
315,2024,Ceará State University,1852.0,70.0,14.4315,Brazil, Latin America,Brazil,PRIVATE,15.42775983,12.1748032,14.98561798,833,30613,13.67274838,169,15.2,0.37,Engineering & Technology,16305.0,0.0,0.0,2239.0,7.28226887, 54:46:00,54.0,46.0,undergraduate & postgraduate,11480,4825,1304.57,84,85.0,24.86,20.82,16.66,7.67
193,2021,Bar-Ilan University,555.5,7.0,37.3175, ISRAEL,asia,Ramat Gan,PUBLIC,35.66453423,40.95846518,33.42964101,818,17391,18.84153603,119,34.5,0.89,life sciences & medicine,16587.0,990.0,5.968529571,923.0,18.0, 61:39:00,61.0,39.0,UNDERGRADUATE & POSTGRADUATE,10552,6035,518.5,11,177.0,32.81,34.1,32.26,377.95
2519,2016,University of Brighton,698.0,75.0,19.695,United Kingdom,Europe,United Kingdom,Public,17.43301161,20.81811896,17.85848031,3071,25306,16.00654789,165,17.6,1.94,Social Sciences & Management,16925.0,3216.0,19.0,1581.0,10.70524984, 58:42:00  ,58.0,42.0,Undergraduate & Postgraduate  ,12177,4748,329.32,78,2.0,43.92,43.23,42.78,28.22
2585,2026,University of Craiova,1937.0,25.0,18.997,Romania, Europe,Romania,PUBLIC,19.98866354,16.89670227,26.40453608,2118,25946,21.00894915,155,23.2,1.71,Natural Sciences,16584.0,663.0,4.0,1235.0,13.42834008,52:48:00,52.0,48.0, Undergraduate & Postgraduate,11037,5547,1450.67,28,765.5,28.48,20.26,20.5,13.13
205,2019,Beijing Institute of Technology,464.0,18.0,25.2,China (Mainland),Asia,Beijing,Public,36.63712984,21.03770747,25.75169778,237,684,13.68110843,26,31.2,4.74, Arts & Humanities,28910.0,2.115,0.007315808,50.0,11.0,35 : 65,35.0,65.0,Undergraduate & Postgraduate  ,19740,9170,455.6,40,17.0,39.03,39.3,39.69,189.63
182,2026,Baku State University,688.0,1.0,25.6,Azerbaijan,asia  ,Baku, Public,22.0,20.1,1.9,3246,3384,2.055904257,59,12.0,1.97,NATURAL SCIENCES,19165.0,958.0,5.0,1646.0,11.64337789,60:40:00  ,60.0,40.0,Undergraduate & Postgraduate,15088,4077,963.0,9,688.0,38.93,17.37,1.61,18.11
313,2021,Católica de Córdoba,1001.0,14.0,34.4,Argentina,Latin America,Córdoba,PRIVATE,32.49642355,39.39809666,35.41634006,27673,309107,37.68213666,643,34.0,3.37,ARTS & HUMANITIES  ,106639.0,387.0,0.362906629,8203.0,13.0,44:56:00  ,44.33429297,55.66570703,undergraduate & postgraduate,55019,51620,818.21,24,66.0,36.63,36.8,35.3,61.01
1505,2025,Philipps-Universität Marburg,825.5,81.0,60.5,Germany  , europe,Marburg,Public,12.7,8.8,25.0,6273,35053,20.55884513,194,18.8,3.68,Life Sciences & Medicine,26123.0,11181.0,42.80211455,1705.0,15.32140762, 49:51:00  ,48.87923566,51.12076434,Undergraduate & Postgraduate,14165,11958,390.38,89,28.0,49.87,40.45,42.47,21.02
573,2017,Fluminense Federal University,940.0,40.0,12.95,Brazil,latin america,Brazil,Public,14.61932929,14.54736177,14.19165374,14316,40391,12.62994877,193,14.4,4.48, Social Sciences & Management,43821.0,0.0,0.0,3198.0,13.70262664,55:45:00,55.0,45.0,Undergraduate & Postgraduate,29228,14593,688.66,44,120.0,26.37,26.92,26.19,161.3
1228,2025,Multimedia University,1100.5,25.0,30.7285,Malaysia,ASIA,Cyberjaya, c,11.0,15.4,4.7,881,5395,4.940257941,70,7.8,0.81, Arts & Humanities,9057.0,906.0,10.0,1092.0,8.293956044, 45:55:00,45.0,55.0,Undergraduate & Postgraduate,5918,3139,742.26,36,60.0,38.24,25.85,17.37,18.87
3131,2026,Università Vita-Salute San Raffaele,461.0,25.0,33.9, Italy,Europe,Milan,Private not for Profit,4.8,3.1,99.5,1393,31765,89.48003944,190,52.2,3.92,Natural Sciences,4825.0,694.0,14.38943143,355.0,13.5915493,48:52:00,48.45755682,51.54244318,undergraduate & postgraduate,3725,1100,644.77,80,98.0,45.37,35.17,47.49,13.04
870,2016,Jagiellonian University,604.0,2.0,23.9425,Poland,europe,Krakow,Public,20.88689192,21.90535366,27.34423396,13295,70611,17.10950558,266,24.1,3.22,Engineering & Technology  ,42835.0,2142.0,5.0,4127.0,10.37921008,67:33:00,67.0,33.0,UNDERGRADUATE & POSTGRADUATE,24972,17863,681.14,7,507.0,20.2,19.84,21.72,2.57
3252,2024,Urmia University,888.0,22.0,35.339,Iran,Asia,Iran,Public  ,38.59369775,46.75595154,29.8984329,1666,19644,29.7181203,137,34.2,2.52,Social Sciences & Management,13300.0,1596.0,12.0,661.0,20.12102874,49:51:00,49.0,51.0,Undergraduate & Postgraduate  ,8774,4526,1064.04,67,519.0,31.55,31.63,30.65,3.13
1460,2024,Pablo de Olavide University,849.0,38.0,35.907,Spain,Europe,Spain,Public,26.50997794,38.69904594,33.73957164,2516,37842,45.37387631,172,30.1,3.02,Social Sciences & Management,11069.0,1218.0,11.0,834.0,13.27218225,59:41:00,59.0,41.0,Undergraduate & Postgraduate,7143,3926,812.01,82,149.0,36.24,30.03,26.82,14.68
1469,2025,Panjab University,1100.5,68.0,38.888,india,Asia,Chandigarh,PUBLIC  ,7.8,7.3,24.1,2401,16744,16.24031972,141,16.0,2.33,Life Sciences & Medicine,17591.0,176.0,1.0,1031.0,17.06207565,63:37:00,63.0,37.0,undergraduate & postgraduate  ,13092,4499,1073.64,135,118.0,35.02,25.4,32.61,7.01
2496,2024,University of Batna 2,1865.0,20.0,14.0295,Algeria,Other,Algeria,Private,14.42885749,12.77758044,13.63366799,4536,20569,11.88936633,152,14.0,2.62,Social Sciences & Management,27867.0,279.0,1.0,1730.0,16.10809249,51:49:00,51.0,49.0,Undergraduate & Postgraduate,20540,7327,1717.7,23,1161.0,17.54,17.94,17.8,0.7
2777,2021,University of Marburg,345.0,51.0,45.7825,Germany,Europe,Germany,Private,49.11530088,55.93907927,52.09134834,13663,112933,35.03969044,340,50.6,4.24,Social Sciences & Management,24527.0,2943.0,12.0,3223.0,7.609990692,55:45:00,55.0,45.0,Undergraduate & Postgraduate,17651,6876,360.49,85,32.0,47.98,48.61,48.93,14.82
1314,2017,National Tsing Hua University,151.0,2.0,53.9,taiwan,ASIA,Hsinchu City,Public,64.1961504,55.96125754,50.43394608,6523,62518,49.42119695,249,57.3,5.16,Social Sciences & Management,10260.0,1551.0,15.11695906,1265.0,10.0,33 : 67,33.0,67.0,Undergraduate & Postgraduate,7243,3017,552.73,28,68.0,27.36,27.65,27.69,7.01
2893,2021,University of Pavia,471.0,20.0,41.0075,Italy,Europe,Italy,Public,44.55520786,49.78031287,46.74911131,4639,54521,44.68939799,177,45.7,3.8,Arts & Humanities,25589.0,2047.0,8.0,1220.0,20.97459016,56:44:00,56.0,44.0,Undergraduate & Postgraduate,18713,6876,582.46,71,137.0,39.3,37.57,39.62,46.21
1464,2020,Pakistan Institute of Engineering and Applied Sciences,375.0,1.0,29.2,pakistan,Asia,Islamabad,public  ,27.61839611,29.86555404,28.310101,686,3387,18.81485239,59,28.0,3.81, Life Sciences & Medicine  ,1080.0,230.0,21.28680369,180.0,6.0,54:46:00,54.05495499,45.94504501,Undergraduate & Postgraduate  ,757,323,957.25,18,375.0,23.01,21.31,23.73,280.51
563,2019,Ferhat Abbas Sétif University 1,948.0,2.0,20.3275,Algeria,Other  ,Algeria,public,24.84708825,21.41229528,20.53775889,4858,36630,18.93979235,165,22.7,2.51,Arts & Humanities,32283.0,323.0,1.0,1934.0,16.69234747,62:38:00,62.0,38.0,Undergraduate & Postgraduate,27979,4304,1070.83,6,852.0,16.99,17.82,16.05,0.67
2154,2017,Universidad Diego Portales,701.0,10.0,28.5,Chile,Latin America,Santiago,Private,28.45708544,22.80351445,30.16885723,189,1006,20.11922358,34,29.3,3.78, Natural Sciences,17.552,483.0,2751.823154,50.0,16.0,51:49:00  ,50.66835973,49.33164027,Undergraduate & Postgraduate,12,6,649.7,20,147.0,29.51,27.56,30.14,356.35
727,2021,IE University,327.0,13.0,32.0,Spain,Europe,Segovia, Private,32.09578447,29.39200935,26.47567976,2391,16587,25.05587438,144,29.3,3.61,engineering & technology,4634.0,3917.0,84.52740613,662.0,7.0,61:39:00,61.13848858,38.86151142,undergraduate & postgraduate  ,2574,2060,716.78,72,154.0,34.37,33.72,34.18,79.95
443,2021,Del Rosario University,1265.0,22.0,18.1175,Colombia, Latin America,Colombia,Private  ,12.84365327,12.63090282,16.55142029,2726,20008,16.56323257,134,14.7,2.26,Arts & Humanities,11952.0,120.0,1.0,1208.0,9.894039735,57:43:00,57.0,43.0,Undergraduate & Postgraduate,8432,3520,855.12,24,227.0,34.58,34.52,36.77,231.93
1242,2023,Nagoya Institute of Technology,1075.0,51.0,16.4925,Japan,Asia  ,Nagoya,Public,5.3,2.5,18.0,1087,7301,14.45825635,98,11.6,2.15,Life Sciences & Medicine  ,5774.0,289.0,5.0,505.0,11.43366337,45:55:00  ,45.31723049,54.68276951,undergraduate & postgraduate,4365,1409,1118.23,122,23.0,25.68,20.22,18.13,5.52
1013,2025,Kobe University,465.0,12.0,25.8,Japan  ,Asia,Kobe City,public  ,28.4,33.2,11.4,6491,13103,8.931559814,118,19.9,4.42, Natural Sciences,15403.0,1078.0,7.0,1467.0,10.49965917,35 : 65,35.0,65.0,Undergraduate & Postgraduate,12211,3192,1288.24,121,32.0,27.87,22.53,19.61,5.07
562,2022,Ferdowsi University of Mashhad,1085.0,32.0,25.0375,IRAN,Asia,Iran, PUBLIC,26.92540441,20.78403775,28.48822179,6870,48726,24.52233365,226,27.7,3.46, arts & humanities  ,23747.0,1900.0,8.0,1987.0,11.95118269,55:45:00,55.0,45.0,Undergraduate & Postgraduate,20059,3688,963.25,52,360.0,28.56,28.35,29.41,1.94
1073,2024,Leuphana University of Lüneburg,503.0,63.0,45.2705,GERMANY,europe,Germany,Public,48.58572839,53.69425319,48.18063104,1994,18327,32.5526758,147,48.4,3.54,Natural Sciences,7773.0,544.0,7.0,563.0,13.80639432, 62:38:00,62.0,38.0,Undergraduate & Postgraduate,6228,1545,374.69,89,37.0,46.89,40.85,41.89,19.5
570,2025,Florida Institute of Technology,912.0,169.0,36.056, United States,north america,United States, PUBLIC,32.39526641,29.2099851,25.51569478,958,7702,24.06896796,78,29.0,2.99,Natural Sciences,6270.0,1379.0,22.0,320.0,19.59375,48:52:00,48.0,52.0,Undergraduate & Postgraduate,4151,2119,664.44,260,1.0,45.11,29.52,34.2,16.34
1737,2019,Shanghai Maritime University,1051.0,32.0,17.515,China, ASIA,China,Public,17.25687155,22.81033897,21.6144104,4304,24273,19.32583046,156,19.4,3.43,Engineering & Technology,23281.0,698.0,3.0,1256.0,18.53582803, 40 : 60  ,40.0,60.0,Undergraduate & Postgraduate,14147,9134,866.66,38,344.0,23.76,22.72,24.48,3.45
1876,2026,TU Wien,308.0,7.0,53.7705,Austria  ,europe,Austria,Private  ,56.46048512,51.83071766,51.31482445,3932,43211,44.77802183,220,53.9,4.07,natural sciences  ,11068.0,3874.0,35.0,965.0,11.46943005,31 : 69,31.0,69.0, undergraduate & postgraduate,7562,3506,435.0,18,152.0,45.17,43.87,38.33,33.0
2796,2023,University of Melbourne,34.0,3.0,77.6125,Australia,OCEANIA,Australia, Public,70.35666177,85.89292301,65.64269016,20405,185148,48.85160419,382,68.0,5.38,Life Sciences & Medicine,49588.0,23306.0,47.0,3790.0,13.08390501,58:42:00,58.0,42.0,Undergraduate & Postgraduate,38569,11019,384.89,44,30.0,48.7,34.07,59.03,29.75
147,2019,Auburn University,900.5,206.0,30.2975,United States  ,north america,Auburn,public,22.08735542,36.13770876,30.47644511,127,939,18.78644724,31,26.3,2.54,Life Sciences & Medicine,24274.0,2.283,0.009405125,50.0,18.0, 50:50:00,50.0,50.0,undergraduate & postgraduate,15755,8519,431.42,229,1.0,44.48,45.06,44.04,88.07
