country_name,country_iso3code,year,indicator_value
Heavily indebted poor countries (HIPC),HPC,1993,46.8400001525879
Heavily indebted poor countries (HIPC),HPC,1992,46.4500007629395
Heavily indebted poor countries (HIPC),HPC,1991,46.1800003051758
Heavily indebted poor countries (HIPC),HPC,1990,45.810001373291
Heavily indebted poor countries (HIPC),HPC,1989,45.2599983215332
Heavily indebted poor countries (HIPC),HPC,1988,44.7099990844727
Heavily indebted poor countries (HIPC),HPC,1987,44.2900009155273
Heavily indebted poor countries (HIPC),HPC,1986,43.6599998474121
High income,,2020,97.7099990844727
IBRD only,IBD,2024,90.6900024414062
IBRD only,IBD,2023,90.4400024414062
IBRD only,IBD,2022,90.1699981689453
IBRD only,IBD,2021,89.8600006103516
IBRD only,IBD,2020,89.6399993896484
IBRD only,IBD,2019,89.3399963378906
IBRD only,IBD,2018,89.2900009155273
IBRD only,IBD,2017,89.0599975585938
IBRD only,IBD,2016,88.870002746582
IBRD only,IBD,2015,88.6900024414062
IBRD only,IBD,2014,88.4100036621094
IBRD only,IBD,2013,88.0500030517578
IBRD only,IBD,2012,87.8000030517578
IBRD only,IBD,2011,87.4499969482422
IBRD only,IBD,2010,87.1600036621094
IBRD only,IBD,2009,86.620002746582
IBRD only,IBD,2008,86.1699981689453
IBRD only,IBD,2007,85.6999969482422
IBRD only,IBD,2006,84.8199996948242
IBRD only,IBD,2005,84.5299987792969
IBRD only,IBD,2004,84.5
IBRD only,IBD,2003,84.0999984741211
IBRD only,IBD,2002,83.5100021362305
IBRD only,IBD,2001,83.1100006103516
IBRD only,IBD,2000,82.7900009155273
IBRD only,IBD,1999,82.2600021362305
IBRD only,IBD,1998,81.7799987792969
IBRD only,IBD,1997,80.0899963378906
IBRD only,IBD,1996,77.120002746582
IBRD only,IBD,1995,76.5100021362305
IBRD only,IBD,1994,75.870002746582
IBRD only,IBD,1993,75.25
IBRD only,IBD,1992,74.629997253418
IBRD only,IBD,1991,73.9800033569336
IBRD only,IBD,1990,73.3300018310547
IBRD only,IBD,1989,72.6500015258789
IBRD only,IBD,1988,72.0199966430664
IBRD only,IBD,1987,69.8899993896484
IBRD only,IBD,1986,69.0500030517578
IBRD only,IBD,1985,68.3300018310547
IBRD only,IBD,1984,67.5699996948242
IBRD only,IBD,1983,66.6900024414062
IBRD only,IBD,1982,65.9499969482422
IBRD only,IBD,1981,65.1800003051758
IBRD only,IBD,1980,64.3899993896484
IBRD only,IBD,1979,63.5699996948242
IBRD only,IBD,1978,62.689998626709
IBRD only,IBD,1977,61.8499984741211
IBRD only,IBD,1976,61.4799995422363
IBRD only,IBD,1975,61.2799987792969
IDA & IBRD total,IBT,2024,85.8199996948242
IDA & IBRD total,IBT,2023,85.6100006103516
IDA & IBRD total,IBT,2022,85.379997253418
IDA & IBRD total,IBT,2021,85.0999984741211
IDA & IBRD total,IBT,2020,84.8899993896484
IDA & IBRD total,IBT,2019,84.6500015258789
IDA & IBRD total,IBT,2018,84.620002746582
IDA & IBRD total,IBT,2017,84.25
IDA & IBRD total,IBT,2016,84.0299987792969
IDA & IBRD total,IBT,2015,83.6399993896484
IDA & IBRD total,IBT,2014,83.1600036621094
IDA & IBRD total,IBT,2013,82.7799987792969
IDA & IBRD total,IBT,2012,82.4100036621094
IDA & IBRD total,IBT,2011,82.1699981689453
IDA & IBRD total,IBT,2010,81.7600021362305
IDA & IBRD total,IBT,2009,81.0400009155273
IDA & IBRD total,IBT,2008,80.6399993896484
IDA & IBRD total,IBT,2007,80.2200012207031
IDA & IBRD total,IBT,2006,79.5199966430664
IDA & IBRD total,IBT,2005,79.5800018310547
IDA & IBRD total,IBT,2004,79.5699996948242
IDA & IBRD total,IBT,2003,79.1600036621094
IDA & IBRD total,IBT,2002,78.5800018310547
IDA & IBRD total,IBT,2001,78.1500015258789
IDA & IBRD total,IBT,2000,77.7799987792969
IDA & IBRD total,IBT,1999,77.4899978637695
IDA & IBRD total,IBT,1998,77.0199966430664
IDA & IBRD total,IBT,1997,75.4700012207031
IDA & IBRD total,IBT,1996,72.9499969482422
IDA & IBRD total,IBT,1995,72.4000015258789
IDA & IBRD total,IBT,1994,71.8300018310547
IDA & IBRD total,IBT,1993,71.25
IDA & IBRD total,IBT,1992,70.6600036621094
IDA & IBRD total,IBT,1991,70.0400009155273
IDA & IBRD total,IBT,1990,69.4700012207031
IDA & IBRD total,IBT,1989,68.8000030517578
IDA & IBRD total,IBT,1988,68.1900024414062
IDA & IBRD total,IBT,1987,66.2699966430664
IDA & IBRD total,IBT,1986,65.4800033569336
IDA & IBRD total,IBT,1985,64.8199996948242
IDA & IBRD total,IBT,1984,64.120002746582
IDA & IBRD total,IBT,1983,63.3199996948242
IDA & IBRD total,IBT,1982,62.6500015258789
IDA & IBRD total,IBT,1981,61.9599990844727
IDA & IBRD total,IBT,1980,61.25
IDA & IBRD total,IBT,1979,60.5200004577637
IDA & IBRD total,IBT,1978,59.7400016784668
IDA & IBRD total,IBT,1977,59
IDA & IBRD total,IBT,1976,58.6399993896484
IDA & IBRD total,IBT,1975,58.4700012207031
IDA blend,IDB,2024,69.1900024414062
IDA blend,IDB,2023,68.8600006103516
IDA blend,IDB,2022,68.5400009155273
IDA blend,IDB,2021,68.2099990844727
IDA blend,IDB,2020,67.870002746582
IDA blend,IDB,2019,67.5199966430664
IDA blend,IDB,2018,67.4300003051758
IDA blend,IDB,2017,65.0599975585938
IDA blend,IDB,2016,64.8499984741211
IDA blend,IDB,2015,64.129997253418
IDA blend,IDB,2014,63.4000015258789
IDA blend,IDB,2013,62.5099983215332
IDA blend,IDB,2012,62.6199989318848
IDA blend,IDB,2011,61.4199981689453
IDA blend,IDB,2010,61.2299995422363
IDA blend,IDB,2009,60.7599983215332
IDA blend,IDB,2008,60.5299987792969
IDA blend,IDB,2007,59.5800018310547
IDA blend,IDB,2006,61.0400009155273
IDA blend,IDB,2005,60.3499984741211
IDA blend,IDB,2004,60.7999992370605
IDA blend,IDB,2003,60.0800018310547
IDA blend,IDB,2002,58.9500007629395
IDA blend,IDB,2001,58.189998626709
IDA blend,IDB,2000,57.3899993896484
IDA blend,IDB,1999,59.6199989318848
IDA blend,IDB,1998,58.8300018310547
IDA blend,IDB,1997,58.0900001525879
IDA blend,IDB,1996,57.3199996948242
IDA blend,IDB,1995,56.5200004577637
IDA blend,IDB,1994,56.2000007629395
IDA blend,IDB,1993,55.5
IDA blend,IDB,1992,53.8199996948242
IDA blend,IDB,1991,52.1699981689453
IDA blend,IDB,1990,51.5900001525879
IDA blend,IDB,1989,50.8800010681152
IDA blend,IDB,1988,50.2999992370605
IDA blend,IDB,1987,49.6100006103516
IDA blend,IDB,1986,48.9300003051758
IDA blend,IDB,1985,48.5800018310547
IDA blend,IDB,1984,48.2400016784668
IDA blend,IDB,1983,47.9000015258789
IDA blend,IDB,1982,47.6100006103516
IDA blend,IDB,1981,47.2999992370605
IDA blend,IDB,1980,47.0200004577637
IDA only,IDX,2024,70.9199981689453
IDA only,IDX,2023,70.620002746582
IDA only,IDX,2022,70.2399978637695
IDA only,IDX,2021,69.8000030517578
IDA only,IDX,2020,69.3000030517578
IDA only,IDX,2019,69.0899963378906
IDA only,IDX,2018,68.8300018310547
IDA only,IDX,2017,67.4100036621094
IDA only,IDX,2016,66.6100006103516
IDA only,IDX,2015,64.879997253418
IDA only,IDX,2014,63.1199989318848
IDA only,IDX,2013,62.6199989318848
IDA only,IDX,2012,60.8499984741211
IDA only,IDX,2011,61.3800010681152
IDA only,IDX,2010,59.8699989318848
IDA only,IDX,2009,57.4900016784668
IDA only,IDX,2008,57.2799987792969
IDA only,IDX,2007,56.9099998474121
IDA only,IDX,2006,55.8300018310547
IDA only,IDX,2005,58.0699996948242
IDA only,IDX,2004,57.6699981689453
IDA only,IDX,2003,57.0800018310547
IDA only,IDX,2002,56.4599990844727
IDA only,IDX,2001,55.75
IDA only,IDX,2000,55.0499992370605
IDA only,IDX,1999,54.1800003051758
IDA only,IDX,1998,53.3400001525879
IDA only,IDX,1997,51.8199996948242
IDA only,IDX,1996,51.1500015258789
IDA only,IDX,1995,50.5999984741211
IDA only,IDX,1994,49.9199981689453
IDA only,IDX,1993,49.1699981689453
IDA only,IDX,1992,48.7000007629395
IDA only,IDX,1991,48.310001373291
IDA only,IDX,1990,47.9199981689453
IDA only,IDX,1989,47.3800010681152
IDA only,IDX,1988,46.8499984741211
IDA only,IDX,1987,45.939998626709
IDA only,IDX,1986,45.4599990844727
IDA only,IDX,1985,45.0900001525879
IDA only,IDX,1984,44.6800003051758
IDA only,IDX,1983,44.2900009155273
IDA only,IDX,1982,43.9799995422363
IDA only,IDX,1981,43.7000007629395
IDA total,IDA,2024,70.0500030517578
IDA total,IDA,2023,69.7300033569336
IDA total,IDA,2022,69.3600006103516
IDA total,IDA,2021,68.9400024414062
IDA total,IDA,2020,68.4800033569336
IDA total,IDA,2019,68.2099990844727
IDA total,IDA,2018,68
IDA total,IDA,2017,66.9100036621094
IDA total,IDA,2016,66.3199996948242
IDA total,IDA,2015,64.9199981689453
IDA total,IDA,2014,63.5099983215332
IDA total,IDA,2013,62.8800010681152
IDA total,IDA,2012,61.7599983215332
IDA total,IDA,2011,61.689998626709
IDA total,IDA,2010,60.6300010681152
IDA total,IDA,2009,58.8800010681152
IDA total,IDA,2008,58.4300003051758
IDA total,IDA,2007,57.8499984741211
IDA total,IDA,2006,57.6599998474121
IDA total,IDA,2005,58.9099998474121
IDA total,IDA,2004,58.8199996948242
IDA total,IDA,2003,58.1800003051758
IDA total,IDA,2002,57.3800010681152
IDA total,IDA,2001,56.6599998474121
IDA total,IDA,2000,55.9199981689453
IDA total,IDA,1999,56.2999992370605
IDA total,IDA,1998,55.4799995422363
IDA total,IDA,1997,54.2099990844727
IDA total,IDA,1996,53.4900016784668
IDA total,IDA,1995,52.8600006103516
IDA total,IDA,1994,52.189998626709
IDA total,IDA,1993,51.4700012207031
IDA total,IDA,1992,50.5900001525879
IDA total,IDA,1991,49.7799987792969
IDA total,IDA,1990,49.3300018310547
IDA total,IDA,1989,48.7400016784668
IDA total,IDA,1988,48.2000007629395
IDA total,IDA,1987,47.3800010681152
IDA total,IDA,1986,46.8400001525879
IDA total,IDA,1985,46.4799995422363
IDA total,IDA,1984,46.1100006103516
IDA total,IDA,1983,45.75
IDA total,IDA,1982,45.439998626709
IDA total,IDA,1981,45.1500015258789
IDA total,IDA,1980,44.8800010681152
Late-demographic dividend,LTE,2024,96.8499984741211
Late-demographic dividend,LTE,2023,96.7300033569336
Late-demographic dividend,LTE,2022,96.6100006103516
Late-demographic dividend,LTE,2021,96.4800033569336
Late-demographic dividend,LTE,2020,96.3600006103516
Late-demographic dividend,LTE,2019,96.2300033569336
Late-demographic dividend,LTE,2018,96.0999984741211
Late-demographic dividend,LTE,2017,95.9499969482422
Late-demographic dividend,LTE,2016,95.7900009155273
Late-demographic dividend,LTE,2015,95.5699996948242
Late-demographic dividend,LTE,2014,95.4100036621094
Late-demographic dividend,LTE,2013,95.3199996948242
Late-demographic dividend,LTE,2012,95.2399978637695
Late-demographic dividend,LTE,2011,95.0500030517578
Late-demographic dividend,LTE,2010,94.6600036621094
Late-demographic dividend,LTE,2009,94.5299987792969
Late-demographic dividend,LTE,2008,94.2600021362305
Late-demographic dividend,LTE,2007,94.0400009155273
Late-demographic dividend,LTE,2006,93.0400009155273
Late-demographic dividend,LTE,2005,92.75
Late-demographic dividend,LTE,2004,92.4700012207031
Late-demographic dividend,LTE,2003,92.1999969482422
Late-demographic dividend,LTE,2002,91.8099975585938
Late-demographic dividend,LTE,2001,91.5100021362305
Late-demographic dividend,LTE,2000,91.1999969482422
Late-demographic dividend,LTE,1999,90.9300003051758
Late-demographic dividend,LTE,1998,90.6500015258789
Late-demographic dividend,LTE,1997,90.3000030517578
Late-demographic dividend,LTE,1996,85.6500015258789
Late-demographic dividend,LTE,1995,85.2300033569336
Late-demographic dividend,LTE,1994,84.7799987792969
Late-demographic dividend,LTE,1993,84.3399963378906
Late-demographic dividend,LTE,1992,83.879997253418
Late-demographic dividend,LTE,1991,83.4000015258789
Late-demographic dividend,LTE,1990,82.8899993896484
Late-demographic dividend,LTE,1989,82.379997253418
Late-demographic dividend,LTE,1988,81.8199996948242
Late-demographic dividend,LTE,1987,78.4400024414062
Late-demographic dividend,LTE,1986,77.6900024414062
Late-demographic dividend,LTE,1985,76.9400024414062
Late-demographic dividend,LTE,1984,76.120002746582
Late-demographic dividend,LTE,1983,75.2600021362305
Late-demographic dividend,LTE,1982,74.4499969482422
Late-demographic dividend,LTE,1981,73.5999984741211
Late-demographic dividend,LTE,1980,72.6900024414062
Late-demographic dividend,LTE,1979,71.7399978637695
Late-demographic dividend,LTE,1978,70.6699981689453
Late-demographic dividend,LTE,1977,69.7200012207031
Late-demographic dividend,LTE,1976,69.5899963378906
Latin America & Caribbean,LCN,2024,94.9499969482422
Latin America & Caribbean,LCN,2023,94.8300018310547
Latin America & Caribbean,LCN,2022,94.6800003051758
Latin America & Caribbean,LCN,2021,94.5
Latin America & Caribbean,LCN,2020,94.3300018310547
Latin America & Caribbean,LCN,2019,94.2699966430664
Latin America & Caribbean,LCN,2018,94.0999984741211
Latin America & Caribbean,LCN,2017,93.9199981689453
Latin America & Caribbean,LCN,2016,93.8899993896484
Latin America & Caribbean,LCN,2015,93.4499969482422
Latin America & Caribbean,LCN,2014,93.3099975585938
Latin America & Caribbean,LCN,2013,92.8099975585938
Latin America & Caribbean,LCN,2012,92.8300018310547
Latin America & Caribbean,LCN,2011,92.5199966430664
Latin America & Caribbean,LCN,2010,91.8199996948242
Latin America & Caribbean,LCN,2009,91.9000015258789
Latin America & Caribbean,LCN,2008,91.7099990844727
Latin America & Caribbean,LCN,2007,91.4100036621094
Latin America & Caribbean,LCN,2006,90.5699996948242
Latin America & Caribbean,LCN,2005,90.3600006103516
Latin America & Caribbean,LCN,2004,90.379997253418
Latin America & Caribbean,LCN,2003,90.0999984741211
Latin America & Caribbean,LCN,2002,89.4000015258789
Latin America & Caribbean,LCN,2001,89.1100006103516
Latin America & Caribbean,LCN,2000,88.9199981689453
Latin America & Caribbean,LCN,1999,88.620002746582
Latin America & Caribbean,LCN,1998,88.2900009155273
Latin America & Caribbean,LCN,1997,87.9300003051758
Latin America & Caribbean,LCN,1996,87.6500015258789
Latin America & Caribbean,LCN,1995,87.2600021362305
Latin America & Caribbean,LCN,1994,86.620002746582
Latin America & Caribbean,LCN,1993,85.9800033569336
Latin America & Caribbean,LCN,1992,85.3199996948242
Latin America & Caribbean,LCN,1991,84.6500015258789
Latin America & Caribbean,LCN,1990,83.9700012207031
Latin America & Caribbean,LCN,1989,83.6500015258789
Latin America & Caribbean,LCN,1988,83.2300033569336
Latin America & Caribbean,LCN,1987,82.7799987792969
Latin America & Caribbean,LCN,1986,82.4800033569336
Latin America & Caribbean,LCN,1985,82.129997253418
Latin America & Caribbean,LCN,1984,81.7799987792969
Latin America & Caribbean,LCN,1983,81.4100036621094
Latin America & Caribbean,LCN,1982,81.0299987792969
Latin America & Caribbean,LCN,1981,80.6399993896484
Latin America & Caribbean,LCN,1980,80.2300033569336
Latin America & Caribbean,LCN,1979,79.8600006103516
Latin America & Caribbean,LCN,1978,79.4499969482422
Latin America & Caribbean,LCN,1977,78.9899978637695
Latin America & Caribbean,LCN,1976,78.5500030517578
Latin America & Caribbean,LCN,1975,78.1500015258789
Latin America & Caribbean,LCN,1974,78.129997253418
Latin America & Caribbean (excluding high income),LAC,2024,94.7099990844727
Latin America & Caribbean (excluding high income),LAC,2023,94.5800018310547
Latin America & Caribbean (excluding high income),LAC,2022,94.4300003051758
Latin America & Caribbean (excluding high income),LAC,2021,94.2399978637695
Latin America & Caribbean (excluding high income),LAC,2020,94.0500030517578
Latin America & Caribbean (excluding high income),LAC,2019,93.9899978637695
Latin America & Caribbean (excluding high income),LAC,2018,93.8099975585938
Latin America & Caribbean (excluding high income),LAC,2017,93.6100006103516
Latin America & Caribbean (excluding high income),LAC,2016,93.5599975585938
Latin America & Caribbean (excluding high income),LAC,2015,93.1100006103516
Latin America & Caribbean (excluding high income),LAC,2014,92.9800033569336
Latin America & Caribbean (excluding high income),LAC,2013,92.5100021362305
Latin America & Caribbean (excluding high income),LAC,2012,92.5199966430664
Latin America & Caribbean (excluding high income),LAC,2011,92.1900024414062
Latin America & Caribbean (excluding high income),LAC,2010,91.3600006103516
Latin America & Caribbean (excluding high income),LAC,2009,91.4100036621094
Latin America & Caribbean (excluding high income),LAC,2008,91.2099990844727
Latin America & Caribbean (excluding high income),LAC,2007,90.8899993896484
Latin America & Caribbean (excluding high income),LAC,2006,90.0599975585938
Latin America & Caribbean (excluding high income),LAC,2005,89.9100036621094
Latin America & Caribbean (excluding high income),LAC,2004,89.9499969482422
Latin America & Caribbean (excluding high income),LAC,2003,89.6600036621094
Latin America & Caribbean (excluding high income),LAC,2002,88.8899993896484
Latin America & Caribbean (excluding high income),LAC,2001,88.5999984741211
Latin America & Caribbean (excluding high income),LAC,2000,88.4100036621094
Latin America & Caribbean (excluding high income),LAC,1999,88.0899963378906
Latin America & Caribbean (excluding high income),LAC,1998,87.75
Latin America & Caribbean (excluding high income),LAC,1997,87.3899993896484
Latin America & Caribbean (excluding high income),LAC,1996,87.0999984741211
Latin America & Caribbean (excluding high income),LAC,1995,86.6999969482422
Latin America & Caribbean (excluding high income),LAC,1994,86.0199966430664
Latin America & Caribbean (excluding high income),LAC,1993,85.3300018310547
Latin America & Caribbean (excluding high income),LAC,1992,84.629997253418
Latin America & Caribbean (excluding high income),LAC,1991,83.9199981689453
Latin America & Caribbean (excluding high income),LAC,1990,83.1999969482422
Latin America & Caribbean (excluding high income),LAC,1989,82.870002746582
Latin America & Caribbean (excluding high income),LAC,1988,82.4700012207031
Latin America & Caribbean (excluding high income),LAC,1987,82.0500030517578
Latin America & Caribbean (excluding high income),LAC,1986,81.7399978637695
Latin America & Caribbean (excluding high income),LAC,1985,81.3899993896484
Latin America & Caribbean (excluding high income),LAC,1984,81.0199966430664
Latin America & Caribbean (excluding high income),LAC,1983,80.6500015258789
Latin America & Caribbean (excluding high income),LAC,1982,80.2600021362305
Latin America & Caribbean (excluding high income),LAC,1981,79.870002746582
Latin America & Caribbean (excluding high income),LAC,1980,79.4499969482422
Latin America & Caribbean (excluding high income),LAC,1979,79.0800018310547
Latin America & Caribbean (excluding high income),LAC,1978,78.6600036621094
Latin America & Caribbean (excluding high income),LAC,1977,78.1900024414062
Latin America & Caribbean (excluding high income),LAC,1976,77.7399978637695
Latin America & Caribbean (excluding high income),LAC,1975,77.3099975585938
Latin America & Caribbean (excluding high income),LAC,1974,77.2900009155273
Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,94.879997253418
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,94.75
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,94.5999984741211
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,94.4100036621094
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,94.2300033569336
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,94.1699981689453
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,94
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,93.8099975585938
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,93.7799987792969
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,93.3300018310547
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,93.1800003051758
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,92.6699981689453
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,92.6900024414062
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,92.370002746582
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,91.6399993896484
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,91.7200012207031
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,91.5299987792969
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,91.2099990844727
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,90.3499984741211
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,90.129997253418
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,90.1500015258789
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,89.8600006103516
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,89.1399993896484
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,88.8399963378906
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,88.6500015258789
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,88.3399963378906
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,88
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,87.629997253418
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,87.3399963378906
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,86.9400024414062
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,86.2900009155273
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,85.620002746582
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,84.9499969482422
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,84.2600021362305
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,83.5699996948242
Latin America & the Caribbean (IDA & IBRD countries),TLA,1989,83.25
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988,82.8099975585938
Latin America & the Caribbean (IDA & IBRD countries),TLA,1987,82.3499984741211
Latin America & the Caribbean (IDA & IBRD countries),TLA,1986,82.0500030517578
Latin America & the Caribbean (IDA & IBRD countries),TLA,1985,81.6999969482422
Latin America & the Caribbean (IDA & IBRD countries),TLA,1984,81.3300018310547
Latin America & the Caribbean (IDA & IBRD countries),TLA,1983,80.9599990844727
Latin America & the Caribbean (IDA & IBRD countries),TLA,1982,80.5699996948242
Latin America & the Caribbean (IDA & IBRD countries),TLA,1981,80.1800003051758
Latin America & the Caribbean (IDA & IBRD countries),TLA,1980,79.75
Latin America & the Caribbean (IDA & IBRD countries),TLA,1979,79.379997253418
Latin America & the Caribbean (IDA & IBRD countries),TLA,1978,78.9499969482422
Latin America & the Caribbean (IDA & IBRD countries),TLA,1977,78.4800033569336
Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,78.0299987792969
Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,77.620002746582
Latin America & the Caribbean (IDA & IBRD countries),TLA,1974,77.5999984741211
Least developed countries: UN classification,LDC,2024,68.3199996948242
Least developed countries: UN classification,LDC,2023,67.9700012207031
Least developed countries: UN classification,LDC,2022,67.5500030517578
Least developed countries: UN classification,LDC,2021,67.0299987792969
Least developed countries: UN classification,LDC,2020,66.4499969482422
Least developed countries: UN classification,LDC,2019,66.2200012207031
Least developed countries: UN classification,LDC,2018,65.9499969482422
Least developed countries: UN classification,LDC,2017,65.4899978637695
Least developed countries: UN classification,LDC,2016,64.5999984741211
Least developed countries: UN classification,LDC,2015,62.7299995422363
Least developed countries: UN classification,LDC,2014,60.7999992370605
Least developed countries: UN classification,LDC,2013,60.2099990844727
Least developed countries: UN classification,LDC,2012,58.1800003051758
Least developed countries: UN classification,LDC,2011,58.7700004577637
Least developed countries: UN classification,LDC,2010,57.0800018310547
Least developed countries: UN classification,LDC,2009,54.6100006103516
Least developed countries: UN classification,LDC,2008,53.9799995422363
Least developed countries: UN classification,LDC,2007,53.6599998474121
Least developed countries: UN classification,LDC,2006,52.689998626709
Least developed countries: UN classification,LDC,2005,55.2400016784668
Least developed countries: UN classification,LDC,2004,54.8400001525879
Least developed countries: UN classification,LDC,2003,54.2099990844727
Least developed countries: UN classification,LDC,2002,53.5499992370605
Least developed countries: UN classification,LDC,2001,52.810001373291
Least developed countries: UN classification,LDC,2000,52.0800018310547
Least developed countries: UN classification,LDC,1999,51.4700012207031
Least developed countries: UN classification,LDC,1998,50.5900001525879
Least developed countries: UN classification,LDC,1997,48.9300003051758
Least developed countries: UN classification,LDC,1996,48.25
Least developed countries: UN classification,LDC,1995,47.7099990844727
Least developed countries: UN classification,LDC,1994,46.7599983215332
Least developed countries: UN classification,LDC,1993,45.9599990844727
Least developed countries: UN classification,LDC,1992,45.4799995422363
Least developed countries: UN classification,LDC,1991,45.1100006103516
Least developed countries: UN classification,LDC,1990,44.7000007629395
Least developed countries: UN classification,LDC,1989,44.1500015258789
Least developed countries: UN classification,LDC,1988,43.6199989318848
Least developed countries: UN classification,LDC,1987,42.6500015258789
Least developed countries: UN classification,LDC,1986,42.1800003051758
Least developed countries: UN classification,LDC,1985,41.8199996948242
Least developed countries: UN classification,LDC,1984,41.4199981689453
Least developed countries: UN classification,LDC,1983,41.0400009155273
Least developed countries: UN classification,LDC,1982,40.7299995422363
Least developed countries: UN classification,LDC,1981,40.4500007629395
Low & middle income,LMY,2024,85.6699981689453
Low & middle income,LMY,2023,85.4499969482422
Low & middle income,LMY,2022,85.2200012207031
Low & middle income,LMY,2021,84.9300003051758
Low & middle income,LMY,2020,84.7200012207031
Low & middle income,LMY,2019,84.4700012207031
Low & middle income,LMY,2018,84.4300003051758
Low & middle income,LMY,2017,84.0599975585938
Low & middle income,LMY,2016,83.8300018310547
Low & middle income,LMY,2015,83.4400024414062
Low & middle income,LMY,2014,82.9499969482422
Low & middle income,LMY,2013,82.5699996948242
Low & middle income,LMY,2012,82.1900024414062
Low & middle income,LMY,2011,81.9400024414062
Low & middle income,LMY,2010,81.5299987792969
Low & middle income,LMY,2009,80.7799987792969
Low & middle income,LMY,2008,80.379997253418
Low & middle income,LMY,2007,79.9499969482422
Low & middle income,LMY,2006,79.25
Low & middle income,LMY,2005,79.3099975585938
Low & middle income,LMY,2004,79.3000030517578
Low & middle income,LMY,2003,78.879997253418
Low & middle income,LMY,2002,78.2900009155273
Low & middle income,LMY,2001,77.8499984741211
Low & middle income,LMY,2000,77.4700012207031
Low & middle income,LMY,1999,77.1699981689453
Low & middle income,LMY,1998,76.6900024414062
Low & middle income,LMY,1997,75.1100006103516
Low & middle income,LMY,1996,72.5500030517578
Low & middle income,LMY,1995,71.9899978637695
Low & middle income,LMY,1994,71.4000015258789
Low & middle income,LMY,1993,70.8099975585938
Low & middle income,LMY,1992,70.1999969482422
Low & middle income,LMY,1991,69.5699996948242
Low & middle income,LMY,1990,68.9899978637695
Low & middle income,LMY,1989,68.3099975585938
Low & middle income,LMY,1988,67.6900024414062
Low & middle income,LMY,1987,65.7399978637695
Low & middle income,LMY,1986,64.9300003051758
Low & middle income,LMY,1985,64.2699966430664
Low & middle income,LMY,1984,63.560001373291
Low & middle income,LMY,1983,62.75
Low & middle income,LMY,1982,62.0699996948242
Low & middle income,LMY,1981,61.3699989318848
Low & middle income,LMY,1980,60.6500015258789
Low & middle income,LMY,1979,59.9099998474121
Low & middle income,LMY,1978,59.1199989318848
Low & middle income,LMY,1977,58.3600006103516
Low & middle income,LMY,1976,58
Low & middle income,LMY,1975,57.8300018310547
Low income,,2024,63.5699996948242
Low income,,2023,63.2099990844727
Low income,,2022,62.7700004577637
Low income,,2021,62.3300018310547
Low income,,2020,61.8800010681152
Low income,,2019,61.7400016784668
Low income,,2018,61.7200012207031
Low income,,2017,61.4199981689453
Low income,,2016,60.3600006103516
Low income,,2015,59.7000007629395
Low income,,2014,59.0299987792969
Low income,,2013,58.9000015258789
Low income,,2012,57.9799995422363
Low income,,2011,57.4900016784668
Low income,,2010,55.2700004577637
Low income,,2009,54.7700004577637
Low income,,2008,54.25
Low income,,2007,53.3899993896484
Low income,,2006,52.1699981689453
Low income,,2005,54.0200004577637
Low income,,2004,53.6100006103516
Low income,,2003,53.1399993896484
Low income,,2002,52.7200012207031
Low income,,2001,52.0699996948242
Low income,,2000,51.4300003051758
Low income,,1999,51.0099983215332
