university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0021,37,49,Technical University of Munich,DE,Germany,XL,FO,VH,5,A,83.9,59,98.2,19,88.8,89,59.6,210,76.5,243,97.3,71,86.7,103,25.0,330,84.8,120=,80.0,31.0,35506.0,44.4,39%,37 : 63,82.5025,69.8,85.1,90.0,100.0,83.1,2024,112.0,Germany,5.0,89.0,339.0,226.0,106.0,98.0,86.0,139.0,81.0,40.4203479,-79.1166983,Munich,Europe,Public,Very High,5.0,"6,663",Munich,Europe,Public,Very High,5.0,"6,663",Munich,Europe,Public,Very High,5.0,"6,663",9,31.0,59.471888888888884,32.65555555555556,234.0,257.5,,91.7,37.0,63.0,"Chemical Engineering,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Biological Sciences,Electrical & Electronic Engineering,Accounting & Finance,Business & Management,Civil Engineering,Physics & Astronomy,Computer Science,Mathematics & Statistics,Education,Sport Science,Architecture,General Engineering,Agriculture & Forestry,Sociology",71.2,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0022,=38,48,Institut Polytechnique de Paris,FR,France,M,CO,VH,1,A,44.8,185,99.6,10,97.3,51,93.8,59,98.5,106,98.3,58,76.9,163,90.3,35,72.5,189=,79.5,71.0,6073.0,6.8,42%,25 : 75,71.28349999999999,71.0,61.6,70.8,98.8,97.1,2024,-1.0,,-1.0,,,,,,,,,,,Palaiseau Cedex,Europe,Public,Very High,6.0,"1,057",Palaiseau Cedex,Europe,Public,Very High,6.0,"1,057",Palaiseau Cedex,Europe,Public,Very High,6.0,"1,057",9,58.0,54.703833333333336,38.41111111111111,373.0,207.0,,77.06666666666666,25.0,75.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0023,41,29,Seoul National University,KR,South Korea,L,FC,VH,4,A,99.0,18,98.2,17,85.1,105,64.9,175,11.5,701+,14.5,631,36.9,401,100.0,8,73.8,181,78.5,62.0,28620.0,16.1,13%,,73.3835,74.2,75.3,74.6,100.0,43.7,2024,60.0,South Korea,1.0,667.0,20.0,304.0,19.0,39.0,146.0,129.0,83.7,36.638392,127.6961188,Seoul,Asia,Public,Very High,7.0,"3,859",Seoul,Asia,Public,Very High,7.0,"3,859",Seoul,Asia,Public,Very High,7.0,"3,859",18,62.0,43.17502777777778,24.983333333333334,667.5,605.0,,83.3,,,"Politics & International Studies (incl Development Studies),Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Veterinary Science,Accounting & Finance,Other Health,Education,General Engineering,Agriculture & Forestry,Architecture,Archaeology,Mathematics & Statistics,Computer Science,Geography,Chemical Engineering,Physics & Astronomy,Business & Management,Sociology,Medicine & Dentistry,Art, Performing Arts & Design,Law,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Psychology,Sport Science,Chemistry",54.6,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0024,42,57,Monash University,AU,Australia,XL,FC,VH,4,A,88.4,49,75.2,84,9.6,701+,88.4,81,100.0,50,100.0,19,86.8,102,61.0,95,71.8,194=,78.2,54.0,58460.0,43.1,38%,56:44:00,75.20599999999999,55.3,67.8,94.7,99.7,91.1,2024,124.0,Australia,6.0,455.0,405.0,304.0,56.0,59.0,100.0,101.0,80.6,-24.7761086,134.755,Melbourne,Oceania,Public,Very High,15.0,"3,852",Melbourne,Oceania,Public,Very High,15.0,"3,852",Melbourne,Oceania,Public,Very High,15.0,"3,852",21,54.0,57.36819047619048,33.990476190476194,250.14285714285714,519.8125,,87.39999999999999,56.0,44.0,"Economics & Econometrics,Sport Science,Art, Performing Arts & Design,Geography,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Civil Engineering,Physics & Astronomy,Education,Communication & Media Studies,Architecture,Medicine & Dentistry,Law,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Sociology,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Psychology,Archaeology,Computer Science,Chemistry,Languages, Literature & Linguistics,General Engineering,Geology, Environmental, Earth & Marine Sciences",60.5,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0025,43,50=,The University of Queensland,AU,Australia,XL,FC,VH,5,A,87.1,52,73.7,89,21.6,635,87.0,84,100.0,41,100.0,22,95.0,53,44.4,163,73.1,187=,78.1,70.0,42847.0,39.1,42%,55:45:00,72.0245,52.9,64.3,89.1,99.8,94.0,2024,-1.0,,-1.0,,,,,,,,,,,Brisbane City,Oceania,Public,Very High,12.0,"3,513",Brisbane City,Oceania,Public,Very High,12.0,"3,513",Brisbane City,Oceania,Public,Very High,12.0,"3,513",21,54.0,57.36819047619048,33.990476190476194,250.14285714285714,519.8125,,84.39999999999999,55.0,45.0,"History, Philosophy & Theology,Civil Engineering,Veterinary Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Architecture,Biological Sciences,Archaeology,Medicine & Dentistry,Sport Science,Accounting & Finance,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Physics & Astronomy,Electrical & Electronic Engineering,Law,Other Health,Chemistry,Education,Chemical Engineering,Psychology,Economics & Econometrics,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Business & Management",69.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0026,=44,42=,Zhejiang University,CN,China (Mainland),XL,FC,VH,4,A,73.8,81,95.7,36,66.5,198,97.6,37,97.7,120,26.5,456,74.7,174,37.7,194,51.5,297=,77.8,56.0,48169.0,12.0,16%,,75.02849999999998,70.2,75.3,78.7,99.0,65.5,2024,157.0,China,4.0,667.0,568.0,304.0,15.0,49.0,244.0,304.0,79.5,30.047992,-94.3357433,Hangzhou,Asia,Public,Very High,7.0,"6,065",Hangzhou,Asia,Public,Very High,7.0,"6,065",Hangzhou,Asia,Public,Very High,7.0,"6,065",35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,84.33333333333333,,,"Architecture,Other Health,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Sport Science,Geography,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Medicine & Dentistry,Physics & Astronomy,Law,Economics & Econometrics,Agriculture & Forestry,Psychology,Business & Management,Chemical Engineering,Mathematics & Statistics,Archaeology,Accounting & Finance,Education,Chemistry,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",44.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0027,46,36,Kyoto University,JP,Japan,L,FC,VH,5,A,98.7,20,99.1,14,94.7,63,49.3,270,14.9,670,20.8,538,57.3,266,53.2,118,88.4,103=,76.3,55.0,21817.0,9.0,11%,25 : 75,75.0675,85.4,84.3,60.0,100.0,45.7,2024,26.0,Japan,2.0,25.0,29.0,24.0,29.0,45.0,48.0,101.0,87.0,36.5748441,139.2394179,Kyoto,Asia,Public,Very High,6.0,"3,911",Kyoto,Asia,Public,Very High,6.0,"3,911",Kyoto,Asia,Public,Very High,6.0,"3,911",37,29.0,35.23782432432433,24.98108108108108,1011.972972972973,567.8518518518518,,81.43333333333334,25.0,75.0,"Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Archaeology,Chemistry,Agriculture & Forestry,Education,Other Health,Civil Engineering,Sociology,Accounting & Finance,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Psychology,Law,Chemical Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Computer Science,Geography,Architecture,Sport Science,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy",46.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0028,=47,61=,Delft University of Technology,NL,Netherlands,L,CO,VH,5,A,73.0,84,79.0,73,36.9,428,84.9,95,100.0,66,89.3,121,91.4,72,42.1,170,98.4,18=,76.2,48.0,21262.0,15.9,30%,31 : 69,76.2645,66.7,78.2,76.5,100.0,92.8,2024,284.0,Netherlands,10.0,566.0,406.0,304.0,224.0,228.0,281.0,363.0,76.7,52.2434979,5.6343227,Delft,Europe,Public,Very High,10.0,"2,041",Delft,Europe,Public,Very High,10.0,"2,041",Delft,Europe,Public,Very High,10.0,"2,041",9,48.0,67.17744444444445,47.4,116.22222222222223,271.0,,84.89999999999999,31.0,69.0,"Computer Science,Agriculture & Forestry,History, Philosophy & Theology,Sport Science,Other Health,Geography,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Education,General Engineering,Communication & Media Studies,Business & Management,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Mechanical & Aerospace Engineering,Architecture,Physics & Astronomy,Electrical & Electronic Engineering,Chemistry,Art, Performing Arts & Design",29.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0029,=47,32,Northwestern University,US,United States,L,FC,VH,5,B,83.8,60,60.2,132,98.9,39,70.3,147,48.2,364,44.2,327,79.2,152,97.7,19,78,162,76.2,28.0,18894.0,13.1,18%,52:48:00,83.201,72.3,78.8,97.8,99.7,75.9,2024,23.0,USA,18.0,129.0,18.0,44.0,52.0,28.0,36.0,34.0,87.5,39.7837304,-100.445882,Evanston,North America,Private,Very High,5.0,"3,652",Evanston,North America,Private,Very High,5.0,"3,652",Evanston,North America,Private,Very High,5.0,"3,652",98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,92.10000000000001,52.0,48.0,"Computer Science,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Civil Engineering,Sociology,Education,General Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Other Health",95.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0030,=47,32,Northwestern University,US,United States,L,FC,VH,5,B,83.8,60,60.2,132,98.9,39,70.3,147,48.2,364,44.2,327,79.2,152,97.7,19,78,162,76.2,28.0,18894.0,13.1,18%,52:48:00,83.201,72.3,78.8,97.8,99.7,75.9,2024,23.0,USA,18.0,129.0,18.0,44.0,52.0,28.0,36.0,34.0,87.5,39.7837304,-100.445882,Evanston,North America,Private,Very High,5.0,"3,652",Evanston,North America,Private,Very High,5.0,"3,652",Evanston,North America,Private,Very High,5.0,"3,652",98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,92.10000000000001,52.0,48.0,"Computer Science,Geography,Physics & Astronomy,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Civil Engineering,Sociology,Education,General Engineering,History, Philosophy & Theology,Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Other Health",95.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0031,50,34=,Fudan University,CN,China (Mainland),XL,FC,VH,4,A,84.7,55,89.8,49,84.5,108,72.4,136,88.3,193,33.0,393,22.7,522,49.6,134,43.8,341,74.4,44.0,38101.0,12.6,9%,52:48:00,77.502,76.5,75.3,83.5,96.0,56.1,2024,170.0,China,5.0,667.0,210.0,304.0,54.0,94.0,188.0,275.0,79.1,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,6.0,"4,526",Shanghai,Asia,Public,Very High,6.0,"4,526",Shanghai,Asia,Public,Very High,6.0,"4,526",35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,84.93333333333334,52.0,48.0,"Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Psychology,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Law,Medicine & Dentistry,Chemistry,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Computer Science,Sociology,Accounting & Finance,Agriculture & Forestry",42.9,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0032,51,46,Shanghai Jiao Tong University,CN,China (Mainland),XL,FC,VH,4,A,83.7,61,83.3,64,54.7,279,99.4,15,39.2,415,35.5,377,38.3,390,55.5,113,44.1,339=,74.3,43.0,38472.0,12.6,9%,37 : 63,77.687,76.6,82.5,75.4,100.0,60.6,2024,136.0,China,3.0,619.0,236.0,304.0,17.0,52.0,203.0,167.0,80.2,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,9.0,"4,386",Shanghai,Asia,Public,Very High,9.0,"4,386",Shanghai,Asia,Public,Very High,9.0,"4,386",35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,85.96666666666665,37.0,63.0,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",19.1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0033,52,52,Carnegie Mellon University,US,United States,L,FC,VH,5,B,71.2,87,75.3,83,49.1,319,99.9,10,46.6,371,98.2,59,57.4,264,60.0,100,47.2,323=,73.7,24.0,13562.0,11.9,44%,44:56:00,86.23349999999999,75.0,84.6,98.9,87.3,85.5,2024,91.0,USA,50.0,34.0,145.0,21.0,318.0,228.0,221.0,129.0,81.9,39.7837304,-100.445882,Pittsburgh,North America,Private,Very High,9.0,"1,534",Pittsburgh,North America,Private,Very High,9.0,"1,534",Pittsburgh,North America,Private,Very High,9.0,"1,534",98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,90.26666666666667,44.0,56.0,"Accounting & Finance,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Business & Management,Economics & Econometrics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Chemistry,Physics & Astronomy,Psychology,Architecture",95.7,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0034,53,58,University of Amsterdam,NL,Netherlands,XL,FC,VH,5,A,83.6,62,44.2,203,21.2,641,98.1,33,92.4,168,79.9,163,97.4,28,49.9,133,64.8,226=,73.4,61.0,28649.0,13.2,36%,60:40:00,73.628,55.0,63.1,96.7,77.6,93.2,2024,123.0,Netherlands,5.0,175.0,872.0,298.0,79.0,62.0,82.0,85.0,80.6,52.2434979,5.6343227,Amsterdam,Europe,Public,Very High,11.0,"6,000",Amsterdam,Europe,Public,Very High,11.0,"6,000",Amsterdam,Europe,Public,Very High,11.0,"6,000",9,48.0,67.17744444444445,47.4,116.22222222222223,271.0,,79.13333333333334,60.0,40.0,"Economics & Econometrics,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Sociology,Business & Management,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Geography",60.2,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0035,55,61=,University of Bristol,UK,United Kingdom,L,FC,VH,5,A,74.9,78,84.7,60,47.3,331,64.7,179,85.5,205,86.8,136,84.4,122,39.6,181,81.3,141,72.4,81.0,27335.0,14.8,31%,55:45:00,69.77099999999999,48.7,56.5,97.3,72.3,92.5,2024,65.0,United Kingdom,7.0,186.0,296.0,48.0,126.0,100.0,67.0,85.0,83.4,54.7023545,-3.2765753,Bristol,Europe,Public,Very High,8.0,"20,311",Bristol,Europe,Public,Very High,8.0,"20,311",Bristol,Europe,Public,Very High,8.0,"20,311",69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,75.36666666666667,55.0,45.0,"Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Archaeology,Economics & Econometrics,Computer Science,Education,Psychology,Languages, Literature & Linguistics,Law,Sociology,History, Philosophy & Theology,Physics & Astronomy,Medicine & Dentistry,Civil Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Veterinary Science,Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Geography",80.9,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0036,57,50=,Duke University,US,United States,L,FC,VH,5,B,85.7,53,69.3,106,100.0,7,40.2,344,16.8,634,52.2,278,90.0,82,89.3,37,95,53=,72.0,26.0,15527.0,3.9,18%,52:48:00,83.93249999999999,79.3,76.1,96.2,100.0,74.8,2024,24.0,USA,19.0,98.0,46.0,47.0,36.0,20.0,21.0,14.0,87.3,39.7837304,-100.445882,Durham,North America,Private,Very High,3.0,"5,673",Durham,North America,Private,Very High,3.0,"5,673",Durham,North America,Private,Very High,3.0,"5,673",98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,90.76666666666667,52.0,48.0,"Medicine & Dentistry,Psychology,Other Health,Biological Sciences,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,General Engineering,Sociology,Business & Management,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law",92.3,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
