university_id,year,university_name,country,region,city,world_rank,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field
1975,2023,The University of Adelaide,Australia,Oceania,Adelaide,109.0,94.5,6446,173087,99.93484227,364,73.4,3.72,Engineering & Technology
1185,2025,Menoufia University,Egypt,Africa,Egypt,1284.0,30.28791845,27891,179027,25.18318684,464,31.2,3.92,Natural Sciences
1208,2025,Mohammed V University of Rabat,Morocco,Africa,Morocco,1379.0,25.02792682,12811,62581,13.92238208,242,27.4,2.85,Arts & Humanities
2803,2025,University of Milano-Bicocca,Italy,Europe,Milan,513.0,54.1,4899,122123,42.34494662,312,37.2,1.7,Engineering & Technology
1540,2020,Pontificia Universidad Javeriana,Colombia,Latin America,Bogotá,468.0,25.4553532,118,1023,20.45393978,31,25.4,2.36,Arts & Humanities
2896,2023,University of Peradeniya,Sri Lanka,Asia,Peradeniya,1180.0,2.0,4423,2006,1.191130746,44,4.6,2.63,Arts & Humanities
41,2019,Aix-Marseille University,France,Europe,Marseille,453.0,21.15955102,119,879,17.5846359,34,23.2,2.38,Life Sciences & Medicine
3063,2026,"University of Veterinary and Animal Sciences, Lahore",Pakistan,Asia,Pakistan,800.0,46.29399898,2880,25187,37.20321434,185,44.4,4.25,Arts & Humanities
3293,2024,"Visvesvaraya National Institute of Technology, Nagpur",India,Asia,India,1284.0,24.15916363,826,8323,20.86017958,93,21.2,2.07,Social Sciences & Management
114,2024,Antonio Nariño University,Colombia,Latin America,Colombia,1565.0,20.32412608,2900,9023,8.734656048,94,21.3,2.81,Natural Sciences
2746,2018,University of Lille,France,Europe,France,472.0,35.47472217,17489,122507,31.9443337,404,37.0,4.56,Natural Sciences
1272,2026,National Chin-Yi University of Technology,Taiwan,Asia,Taiwan,1300.5,12.9,895,6100,12.78859448,73,13.0,1.88,Social Sciences & Management
239,2018,"Birkbeck, University of London",United Kingdom,Europe,London,308.0,36.89291435,2248,18534,31.68264718,137,34.6,3.84,Arts & Humanities
2065,2025,Tulane University,United States,Americas,New Orleans,635.5,9.7,2946,4874,5.936873673,78,9.8,3.59,Arts & Humanities
1745,2021,Sharif University of Technology,"Iran, Islamic Republic Of",Asia,Tehran,409.0,27.55061361,1116,4878,9.853571109,78,28.8,2.25,Engineering & Technology
1006,2026,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,Asia,Saudi Arabia,725.5,35.08986683,4081,20365,26.41337767,133,37.3,5.29,Life Sciences & Medicine
2030,2016,Tokyo Metropolitan University,Japan,Asia,Tokyo,427.0,40.0991433,538,26072,41.91689162,134,37.8,0.86,Engineering & Technology
1263,2024,National Autonomous University of Mexico,Mexico,Latin America,Mexico,908.0,32.42119895,52943,306842,25.63428683,498,33.2,4.42,Life Sciences & Medicine
2707,2022,University of Kansas,United States,North America,Lawrence,387.0,31.01930784,136,998,19.9563635,28,31.2,2.72,Arts & Humanities
89,2018,American University in Cairo,Egypt,Africa,Egypt,702.0,29.78091072,794,17858,34.08081473,122,27.9,1.52,Natural Sciences
150,2023,Auezov South Kazakhstan University,Kazakhstan,Asia,Shymkent,444.0,1.0,2571,1459,1.0,38,6.4,1.76,Social Sciences & Management
2754,2020,University of Lodz,Poland,Europe,Lodz,900.5,33.88420529,155,1495,29.90452307,40,36.2,3.1,Life Sciences & Medicine
107,2026,Anglia Ruskin University,United Kingdom,Europe,United Kingdom,624.0,37.02270139,11717,83193,29.87176231,295,43.1,4.21,Social Sciences & Management
3288,2025,Vilnius University,Lithuania,Europe,Vilnius,439.0,3.3,6757,4577,2.546986538,69,11.2,3.76,Arts & Humanities
882,2026,Jaume I University,Spain,Europe,Spain,1071.0,34.81404617,3317,18797,21.0961119,132,31.8,3.72,Life Sciences & Medicine
2289,2026,Universidad de los Andes Chile,Chile,Americas,Chile,925.5,4.7,4440,3889,4.500719595,73,15.0,5.14,Life Sciences & Medicine
2012,2019,The University of Western Australia,Australia,Oceania,Perth,91.0,53.8421011,6887,57674,37.47497498,285,57.5,4.47,Social Sciences & Management
821,2026,International Islamic University Malaysia,Malaysia,Asia,Kuala Lumpur,613.0,6.2,5079,10677,5.752525829,101,21.1,2.74,Natural Sciences
1529,2026,Pontifical Catholic University of Valparaíso,Chile,Latin America,Chile,1622.0,18.42919506,4354,20270,14.60399908,136,24.0,3.14,Arts & Humanities
442,2018,Deakin University,Australia,Oceania,Geelong,293.0,36.77149511,9453,38302,20.69280224,203,38.9,5.11,Natural Sciences
1910,2023,Technical University of Munich,Germany,Europe,Munich,49.0,25.8,3916,48145,23.15755501,218,54.9,1.88,Arts & Humanities
2698,2021,University of Jaén,Spain,Europe,Spain,989.0,23.53284822,554,26678,22.51349003,169,24.1,0.47,Life Sciences & Medicine
3371,2017,Yonsei University,South Korea,Asia,Seoul,112.0,59.33734307,12389,185872,51.5594234,426,55.4,3.44,Arts & Humanities
1322,2023,National University of Córdoba,Argentina,Latin America,Argentina,1518.0,15.33844608,57552,158257,9.878111604,333,17.5,3.59,Arts & Humanities
3260,2026,Uşak University,Turkey,Asia,Turkey,2009.0,16.47202536,1465,26210,15.07206567,159,15.7,0.84,Arts & Humanities
232,2022,Bielefeld University,Germany,Europe,Bielefeld,900.5,58.86891575,109,2792,55.83985856,50,54.3,2.18,Arts & Humanities
2153,2026,Universidad Científica del Sur,Peru,Latin America,Peru,2032.0,19.59389486,3256,14834,13.24495299,112,17.3,2.91,Natural Sciences
3156,2023,Universität Innsbruck,Austria,Europe,Innsbruck,312.0,12.8,6424,21904,10.96285579,151,16.3,3.22,Engineering & Technology
1656,2026,SR University,India,Asia,India,873.0,33.29385566,279,9485,33.99505618,104,35.5,1.0,Life Sciences & Medicine
2161,2021,Universidad ICESI,Colombia,Latin America,Cali,675.5,66.56543619,4284,39891,51.01210921,194,62.7,5.48,Life Sciences & Medicine
3412,2017,Örebro University,Sweden,Europe,Sweden,378.0,46.66968919,4166,39116,46.95787628,198,38.2,5.0,Engineering & Technology
339,2019,Chaoyang University of Technology,Taiwan,Asia,Taiwan,1251.0,11.70195276,4626,16549,7.210925517,130,11.4,2.02,Arts & Humanities
3346,2024,Xiangtan University,China,Asia,China,1249.0,31.0053608,7013,47117,19.85525856,224,24.1,2.96,Life Sciences & Medicine
938,2020,Kansas State University,United States,North America,Manhattan,725.5,36.62848453,93,1479,29.5746347,37,37.8,1.86,Engineering & Technology
2319,2024,Universidade Federal da Bahia,Brazil,Latin America,Salvador,1300.5,3.1,24790,14709,2.163463475,113,6.1,3.65,Engineering & Technology
1052,2026,LUT University,Finland,Europe,Finland,301.0,51.19130861,748,19591,46.42472991,134,62.2,1.77,Social Sciences & Management
275,2023,Burapha University,Thailand,Asia,Thailand,1735.0,14.58264394,7344,31333,9.361437103,179,13.8,2.19,Life Sciences & Medicine
1191,2026,Middle East Technical University,Türkiye,Asia,Ankara,269.0,34.4,3091,21211,26.91756849,160,39.6,3.92,Natural Sciences
26,2026,Adelphi University,United States,North America,United States,1855.0,20.49546007,468,4892,16.98442691,81,20.9,1.62,Arts & Humanities
2333,2017,Universidade Federal de São Carlos,Brazil,Latin America,São Paulo,675.5,30.92413009,213,1633,32.663431,40,30.4,4.26,Natural Sciences
3049,2024,University of Tyumen,Russia,Europe,Tyumen,1100.5,1.6,2546,1407,2.04823671,36,2.8,3.71,Arts & Humanities
1283,2025,National Institute of Technology Rourkela,India,Asia,India,821.0,36.56664132,1671,16585,32.64690375,154,34.3,3.29,Arts & Humanities
3317,2018,Wayne State University,United States,North America,Detroit,725.5,36.78218698,213,1905,38.10072338,49,36.7,4.26,Life Sciences & Medicine
582,2026,Fudan University,China (Mainland),Asia,Shanghai,30.0,92.8,6894,93197,49.07684499,310,93.2,3.63,Social Sciences & Management
423,2024,Czech Technical University in Prague,Czech Republic,Europe,Prague,454.0,4.1,2222,3104,2.713043176,59,12.8,1.94,Natural Sciences
1405,2024,Nosov Magnitogorsk State Technical University,Russian Federation,Europe,Russian Federation,1882.0,12.22373173,719,4897,10.80934485,62,10.2,1.59,Engineering & Technology
1096,2025,Lorestan University,Iran,Asia,Iran,1308.0,36.26596563,2158,13340,19.58818034,102,31.7,3.17,Arts & Humanities
1522,2026,Pompeu Fabra University,Spain,Europe,Spain,189.0,60.92624991,1559,36467,55.93106353,171,57.4,2.39,Engineering & Technology
1029,2021,Kunming University of Science and Technology,China,Asia,China,1451.0,14.09805548,12013,46034,11.26619729,227,14.6,2.94,Natural Sciences
2962,2023,University of Shizuoka,Japan,Asia,Japan,1655.0,12.96717935,2103,8006,12.81005026,85,15.2,3.36,Social Sciences & Management
2912,2022,University of Pretoria,South Africa,Africa,Pretoria,625.5,31.96820771,105,1064,21.27062884,30,32.4,2.1,Engineering & Technology
2043,2021,Tongji University,China (Mainland),Asia,Shanghai,256.0,35.10442559,8721,66359,23.82718271,316,35.5,3.13,Natural Sciences
1613,2024,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,Europe,Bonn,239.0,22.1,11296,38190,19.25848472,177,37.2,5.7,Social Sciences & Management
3234,2017,Université de Poitiers,France,Europe,Poitiers,701.0,24.34334368,5845,33779,25.82513965,195,26.1,4.47,Social Sciences & Management
855,2016,Istanbul Technical University,Turkey,Asia,Maslak-Istanbul,579.0,29.27728864,10383,63607,17.72771167,224,29.7,2.89,Arts & Humanities
1039,2022,Kyoto University,Japan,Asia,Kyoto,33.0,82.58875741,15216,174249,44.55345966,475,87.5,3.89,Arts & Humanities
1871,2023,TOBB University of Economics and Technology,Turkey,Asia,Turkey,1350.0,21.72783436,864,4654,18.32300248,73,20.1,3.4,Engineering & Technology
1229,2023,Murdoch University,Australia,Oceania,Murdoch,569.0,44.6,8005,41252,35.10774576,220,25.6,6.81,Arts & Humanities
3121,2026,University of the Sunshine Coast,Australia,Oceania,Sunshine Coast,578.0,39.2561539,3065,23660,41.95009723,165,43.7,5.43,Arts & Humanities
797,2025,Institut Agro,France,Europe,France,375.0,47.76714735,658,3778,26.05267377,67,52.1,4.54,Natural Sciences
775,2019,Indian Institute of Technology Hyderabad,India,Asia,Sangareddy,712.0,24.78993177,707,3162,19.6415881,56,30.7,4.39,Social Sciences & Management
3192,2023,Université Lumière Lyon 2,France,Europe,Lyon,1151.0,5.5,8387,6488,3.53957085,87,8.4,4.58,Engineering & Technology
2510,2022,University of Bologna,Italy,Europe,Italy,172.0,71.06943885,18231,225361,43.6491526,447,63.3,3.53,Engineering & Technology
1012,2025,Kitasato University,Japan,Asia,Japan,1514.0,25.55627305,1711,12517,18.54330341,122,23.9,2.53,Engineering & Technology
1067,2023,Lebanese University,Lebanon,Asia,Beirut,617.0,2.0,9531,8153,1.795399507,97,10.8,2.1,Natural Sciences
1101,2022,Lovely Professional University,India,Asia,India,1127.0,24.95128075,6882,38923,23.50415855,201,23.3,4.16,Natural Sciences
393,2017,Cochin University of Science and Technology,India,Asia,India,901.0,11.4948303,1541,5737,10.66418422,74,13.6,2.86,Social Sciences & Management
2707,2024,University of Kansas,United States,North America,Lawrence,410.0,9.0,6117,10163,7.008681145,109,12.0,4.22,Arts & Humanities
657,2023,Guru Jambheshwar University of Science and Technology,India,Asia,India,1133.0,20.06146255,1349,9960,19.04436983,114,20.7,2.58,Life Sciences & Medicine
2672,2019,University of Hertfordshire,United Kingdom,Europe,Hatfield,775.5,27.61941015,181,1062,21.2340539,38,31.2,3.62,Natural Sciences
2716,2024,University of Kiel,Germany,Europe,Germany,343.0,59.36000833,9326,108395,45.35374153,281,57.3,3.9,Arts & Humanities
2455,2024,University at Buffalo SUNY,United States,North America,Buffalo,491.0,37.2,4048,88363,35.81796197,285,27.6,1.64,Arts & Humanities
44,2021,Akdeniz University,Turkey,Asia,Turkey,1414.0,17.0413977,6422,41431,13.60608435,221,15.1,2.11,Natural Sciences
1694,2025,Sapienza University of Rome,Italy,Europe,Rome,132.0,45.3,18654,188738,41.90457064,370,63.0,4.14,Engineering & Technology
2182,2018,Universidad Nacional de Colombia,Colombia,Latin America,Bogotá,254.0,40.65758768,8858,75999,24.87700806,241,39.2,2.9,Social Sciences & Management
1108,2021,Lund University,Sweden,Europe,Lund,97.0,49.99131423,9710,143441,47.18465072,371,61.7,3.19,Social Sciences & Management
829,2026,Iqra University,Pakistan,Asia,Pakistan,901.0,33.09990174,2133,19569,20.81804033,128,31.9,2.27,Life Sciences & Medicine
541,2022,Federal University of Minas Gerais,Brazil,Latin America,Brazil,726.0,36.31279446,33357,182330,22.79129931,495,28.4,4.17,Natural Sciences
3353,2024,Yamagata University,Japan,Asia,Japan,1361.0,24.76092326,2780,19928,19.94814517,156,24.2,2.78,Social Sciences & Management
228,2024,Bharathiar University,India,Asia,India,736.0,37.94144775,1157,5587,23.97858654,87,34.7,4.97,Life Sciences & Medicine
197,2025,Bauman Moscow State Technical University,Russia,Europe,Moscow,298.0,1.4,7331,1329,1.071904945,34,18.8,5.91,Engineering & Technology
864,2025,Izmir University of Economics,Turkey,Asia,Turkey,1684.0,18.73741434,1201,6672,18.32898069,94,20.3,3.3,Life Sciences & Medicine
2248,2025,Universidad de La Habana,Cuba,Americas,Havana,695.5,1.5,7075,2095,1.501806465,36,9.2,5.07,Arts & Humanities
37,2021,Aichi Medical University,Japan,Asia,Japan,1030.0,23.33584688,441,1940,18.30640874,50,25.2,4.16,Life Sciences & Medicine
735,2024,ISCTE - Instituto Universitario de Lisboa,Portugal,Europe,Portugal,755.5,59.2,6351,64147,41.54604082,226,33.1,4.11,Arts & Humanities
262,2019,Boğaziçi University,Turkey,Asia,Turkey,557.0,41.68194806,2848,23886,26.39322482,134,34.3,3.15,Social Sciences & Management
1211,2019,Montana State University,United States,North America,United States,544.0,30.55284792,2369,20088,24.20267698,158,31.5,2.85,Social Sciences & Management
263,2026,Brandeis University,United States Of America,Americas,Waltham,745.5,25.0,2652,6328,11.12083993,79,18.9,4.66,Life Sciences & Medicine
3043,2025,University of Tunis,Tunisia,Africa,Tunisia,1655.0,22.4180177,2054,31102,22.86909842,153,22.8,1.51,Natural Sciences
3021,2025,University of Texas Rio Grande Valley,United States,North America,United States,1455.0,25.88646047,13071,62314,18.54035258,268,29.8,3.89,Engineering & Technology
3102,2016,University of Zurich,Switzerland,Europe,Zürich,105.0,50.80507679,18839,182988,41.1671858,476,60.5,4.24,Arts & Humanities
1455,2020,Oxford Brookes University,United Kingdom,Europe,United Kingdom,376.0,23.63412492,3170,26173,17.79294142,173,24.0,2.15,Natural Sciences
1924,2025,Technische Universität Wien,Austria,Europe,Vienna,190.0,73.8,2640,32009,57.67313045,182,53.8,4.76,Natural Sciences
1707,2016,Scuola Normale Superiore di Pisa,Italy,Europe,Italy,114.0,54.15507648,270,2216,44.31121167,52,54.5,5.4,Social Sciences & Management
3314,2016,Washington University in St Louis,United States,North America,United States,60.0,67.39651146,2389,54021,63.40538437,224,73.6,2.8,Life Sciences & Medicine
2805,2024,University of Minnesota,United States,Americas,United States,85.0,76.77006474,19533,369309,75.24627368,580,66.9,3.98,Natural Sciences
680,2024,Harokopio University of Athens,Greece,Europe,Greece,604.0,38.39987559,1783,8521,30.98511561,104,35.9,6.48,Life Sciences & Medicine
186,2021,Banasthali University,India,Asia,India,1095.0,18.25892418,2784,21944,21.01901502,135,20.1,2.67,Life Sciences & Medicine
264,2018,Brigham Young University,United States,North America,Provo,775.5,37.76149705,5272,60304,39.88347725,286,30.6,3.49,Natural Sciences
1649,2026,Rzeszów University of Technology,Poland,Europe,Poland,1980.0,25.17757218,3019,16077,23.53936811,150,21.9,4.42,Social Sciences & Management
2705,2022,University of Jyväskylä,Finland,Europe,Jyväskylä,358.0,30.57800918,118,814,16.27062768,30,34.6,2.36,Arts & Humanities
336,2023,Changsha University of Science and Technology,China,Asia,China,595.0,44.56330296,6822,132382,48.10380812,414,39.1,2.48,Arts & Humanities
82,2019,Altai State University,Russia,Europe,Barnaul,625.5,37.441731,178,2219,44.38303733,55,45.8,3.56,Engineering & Technology
2763,2023,University of Macerata,Italy,Europe,Italy,1638.0,15.76344597,3308,7639,11.26744129,76,13.5,4.88,Natural Sciences
664,2022,Hacettepe University,Turkey,Asia,Ankara,900.5,33.95269911,190,1572,31.44169696,39,32.0,3.8,Natural Sciences
765,2024,Indian Institute of Science Education and Research Bhopal,India,Asia,India,1403.0,27.85602881,576,3983,20.42786187,69,25.4,2.95,Social Sciences & Management
1434,2024,Oles Honchar Dnipro National University,Ukraine,Europe,Ukraine,1839.0,15.5426314,503,8440,14.91199129,83,14.4,0.89,Social Sciences & Management
2020,2025,Toho University,Japan,Asia,Japan,1528.0,27.87051088,559,7362,23.00474529,79,26.0,1.75,Life Sciences & Medicine
3261,2025,V. N. Karazin Kharkiv National University,Ukraine,Europe,Kharkiv,745.5,1.4,11368,2627,1.394341501,44,7.0,6.03,Natural Sciences
738,2020,ITMO University,Russia,Europe,St. Petersburg,436.0,22.60455255,125,900,18.00608647,28,24.5,2.5,Arts & Humanities
1293,2021,National Research Nuclear University MEPhI,Russia,Europe,Moscow,314.0,29.19057835,4394,11545,11.56852529,110,30.3,4.4,Life Sciences & Medicine
2543,2023,"University of California, Santa Cruz",United States,North America,Santa Cruz,375.0,81.4,2844,56137,45.1987245,274,50.0,2.29,Social Sciences & Management
1616,2024,Riga Stradins University,Latvia,Europe,Riga,725.5,1.8,3266,1069,1.275578062,33,4.2,3.9,Life Sciences & Medicine
981,2022,Kharazmi University,Iran,Asia,Iran,1253.0,25.66231015,327,5525,6.854312995,81,23.4,0.41,Social Sciences & Management
234,2026,Bilkent University,Türkiye,Asia,Ankara,415.0,27.7,1476,12156,18.08937657,109,30.8,2.2,Social Sciences & Management
2361,2023,Universidade do Estado de Santa Catarina,Brazil,Americas,Brazil,1348.0,1.9,2525,1225,2.055861956,38,2.6,4.24,Engineering & Technology
2415,2026,Universiti Malaya,Malaysia,Asia,Kuala Lumpur,58.0,47.4,2472,69086,50.13496492,247,69.8,1.79,Arts & Humanities
2749,2020,University of Lisbon,Portugal,Europe,Lisbon,338.0,34.63926345,173,998,19.95608221,32,33.8,3.46,Social Sciences & Management
135,2024,Assiut University,Egypt,Africa,Asyut,1100.5,2.3,8289,13840,2.451692851,130,6.8,1.47,Arts & Humanities
2472,2019,University of Almería,Spain,Europe,Spain,971.0,18.72507978,3485,21946,15.56452591,169,20.5,2.47,Social Sciences & Management
875,2025,Jamia Hamdard University,India,Asia,India,830.0,38.15232145,2222,14294,22.90778148,113,41.4,3.56,Social Sciences & Management
2570,2022,University of Cincinnati,United States,North America,Cincinnati,625.5,50.94905995,140,2156,43.12388245,49,55.5,2.8,Life Sciences & Medicine
2582,2016,University of Connecticut,United States,North America,Storrs,323.0,31.30150811,11394,62803,22.53417836,183,39.9,4.09,Natural Sciences
2312,2024,Universidade Estadual de Londrina,Brazil,Latin America,Londrina,725.5,3.5,4079,3081,2.3338485,52,3.5,3.09,Natural Sciences
2702,2020,University of Johannesburg,South Africa,Africa,Johannesburg,505.5,37.49063905,148,835,16.70984983,31,35.8,2.96,Engineering & Technology
1207,2017,Mizzou - University of Missouri,United States,North America,United States,384.0,41.55981274,7422,51813,29.12486398,293,36.2,4.17,Natural Sciences
778,2025,Indian Institute of Technology Kharagpur,India,Asia,Kharagpur,222.0,90.2,1688,60396,45.47916657,240,62.1,1.27,Social Sciences & Management
3051,2025,University of Udine,Italy,Europe,Italy,705.0,36.46543532,3652,26220,26.51199138,197,37.6,3.69,Engineering & Technology
3090,2018,University of Wrocław,Poland,Europe,Poland,844.0,18.39437676,2354,28328,22.51810658,171,19.5,1.87,Engineering & Technology
2978,2018,University of South Dakota,United States,North America,United States,551.0,38.50573737,4757,26443,20.38812349,163,35.0,3.67,Life Sciences & Medicine
2127,2017,Universidad Autónoma de Yucatán,Mexico,Latin America,Mexico,916.0,14.41170315,1312,11357,13.68322447,98,13.5,1.58,Arts & Humanities
311,2021,Catholic University of Portugal,Portugal,Europe,Portugal,397.0,35.13184839,1890,11662,23.7998359,101,41.2,3.86,Social Sciences & Management
2637,2022,University of Genoa,Italy,Europe,Genoa,625.5,42.53667535,65,2095,41.89559631,45,52.7,1.3,Arts & Humanities
764,2026,Indian Institute of Science Bangalore,India,Asia,India,219.0,99.9,3577,61420,93.20159555,227,78.2,5.43,Natural Sciences
1971,2024,The Ohio State University,United States,North America,Columbus,151.0,30.8,12326,93199,23.58881013,313,45.1,3.12,Arts & Humanities
160,2023,Autonomous University of Sinaloa,Mexico,Latin America,Mexico,1014.0,22.87849082,15072,54234,13.17949992,237,26.6,3.66,Life Sciences & Medicine
2492,2017,University of Bari Aldo Moro,Italy,Europe,Italy,456.0,41.68490756,9837,84751,29.35595473,288,39.1,3.41,Social Sciences & Management
2328,2023,Universidade Federal de Pelotas,Brazil,Latin America,Pelotas,1142.0,5.5,6902,6904,3.981803675,79,5.0,3.98,Engineering & Technology
1083,2026,Lithuanian University of Health Sciences,Lithuania,Europe,Lithuania,1006.0,29.34812222,1048,5264,17.5479054,68,32.9,3.49,Arts & Humanities
255,2018,Bond University,Australia,Oceania,Gold Coast,435.5,28.39255964,339,5099,15.69022643,71,30.6,1.04,Natural Sciences
3139,2022,Università degli studi Roma Tre,Italy,Europe,Rome,900.5,57.88573597,562,41025,38.59321103,230,53.1,0.53,Engineering & Technology
1433,2017,Old Dominion University,United States,North America,United States,557.0,38.81644036,9185,59342,31.13450741,232,37.6,4.82,Natural Sciences
997,2021,King George’s Medical University,India,Asia,India,643.0,31.00160076,399,2611,19.48659661,47,33.4,2.98,Natural Sciences
386,2023,City University of New York,United States,North America,New York City,708.0,5.7,13496,9045,3.020909258,81,15.0,4.51,Engineering & Technology
2403,2018,Universitat Politècnica de València,Spain,Europe,València,373.0,30.09941279,220,1466,29.32839565,37,27.7,4.4,Social Sciences & Management
3091,2024,University of Wuppertal,Germany,Europe,Germany,528.0,46.04199914,4806,42693,31.27695356,220,48.5,3.52,Social Sciences & Management
3065,2019,University of Victoria,Canada,North America,Victoria,359.0,22.70056068,1231,10669,12.33406187,110,28.0,1.42,Social Sciences & Management
2636,2026,University of Geneva,Switzerland,Europe,Geneva,155.0,70.3,6489,86102,60.84947063,248,62.8,4.59,Natural Sciences
2272,2022,Universidad de Santiago de Chile,Chile,Latin America,Santiago,487.0,19.63676329,217,830,16.59623237,28,21.9,4.34,Life Sciences & Medicine
1120,2018,Maastricht University,Netherlands,Europe,Maastricht,200.0,48.00152997,6035,45598,32.15637615,231,42.2,4.26,Arts & Humanities
2601,2024,University of Dhaka,Bangladesh,Asia,Dhaka,695.5,2.6,37355,36974,2.181606417,194,12.0,2.2,Life Sciences & Medicine
2630,2018,University of Fribourg,Switzerland,Europe,Switzerland,248.0,62.10589935,3867,55311,71.64653163,242,52.9,5.01,Life Sciences & Medicine
3048,2017,University of Twente,Netherlands,Europe,Enschede,177.0,61.71031411,5295,58177,49.42807065,250,57.9,4.5,Engineering & Technology
2925,2021,University of Rijeka,Croatia,Europe,Croatia,900.5,41.21892641,4633,27504,29.79863668,170,44.5,5.02,Engineering & Technology
3140,2023,Università degli studi di Bergamo,Italy,Europe,Bergamo,1363.0,5.2,5811,7394,4.932466315,79,5.0,3.88,Social Sciences & Management
2060,2019,"Trinity College Dublin, The University of Dublin",Ireland,Europe,Dublin,104.0,50.27591047,4606,53086,38.38484493,240,47.4,3.33,Arts & Humanities
550,2019,Federal University of São Carlos,Brazil,Latin America,Brazil,994.0,20.53062627,3102,10563,11.38307685,110,20.3,3.34,Engineering & Technology
945,2025,Karl-Franzens-Universitaet Graz,Austria,Europe,Graz,675.5,10.7,9886,7550,3.391561731,89,15.3,4.44,Life Sciences & Medicine
311,2020,Catholic University of Portugal,Portugal,Europe,Portugal,392.0,39.13546559,2875,33983,44.89223511,179,41.3,3.8,Arts & Humanities
2217,2026,Universidad Simón Bolívar Venezuela,Venezuela (Bolivarian Republic Of),Americas,Venezuela (Bolivarian Republic of),1100.5,3.8,1486,973,3.376873919,31,11.6,5.16,Social Sciences & Management
343,2025,Charles Sturt University,Australia,Oceania,Thurgoona,875.5,8.1,2327,4641,3.553297918,63,6.6,1.78,Social Sciences & Management
3334,2017,Worcester Polytechnic Institute,United States,North America,Worcester,625.5,44.34338638,2237,16228,37.56453239,131,42.3,5.18,Engineering & Technology
2083,2025,USAMV Cluj-Napoca,Romania,Europe,Romania,1310.0,29.68488806,1622,7664,19.70190936,86,32.2,4.17,Social Sciences & Management
2518,2020,University of Brescia,Italy,Europe,Brescia,775.5,32.83139994,1516,19617,37.50952071,137,34.7,2.9,Arts & Humanities
1736,2024,Shanghai Jiao Tong University,China (Mainland),Asia,Shanghai,51.0,99.4,12939,211254,70.62978928,482,91.6,4.33,Arts & Humanities
22,2026,Adamson University,Philippines,Asia,Philippines,1100.5,1.7,5649,1679,1.152073822,40,20.5,3.88,Life Sciences & Medicine
1752,2024,Shiraz University,"Iran, Islamic Republic Of",Asia,Shiraz,685.5,54.9,3074,40703,50.8157409,153,30.3,3.84,Life Sciences & Medicine
1427,2020,Ohio State University,United States,Americas,United States,70.0,67.3372219,21745,214154,54.9393678,438,66.1,5.58,Social Sciences & Management
3252,2021,Urmia University,Iran,Asia,Iran,1193.0,17.74542768,5096,20426,17.17901097,150,20.0,4.29,Natural Sciences
802,2022,Institut Teknologi Sepuluh Nopember,Indonesia,Asia,Surabaya,775.5,17.09969153,124,664,13.28256715,28,18.3,2.48,Arts & Humanities
3290,2026,Virginia Commonwealth University,United States Of America,Americas,Richmond,925.5,20.0,20395,50931,13.37110932,267,14.8,5.35,Social Sciences & Management
2443,2023,University College Dublin,Ireland,Europe,Dublin,182.0,43.0,5008,60949,42.62189815,294,45.8,3.5,Life Sciences & Medicine
1147,2025,Mansoura University,Egypt,Africa,Mansoura,975.5,2.6,51158,25189,2.120093473,156,8.4,4.31,Social Sciences & Management
759,2023,Incheon National University,South Korea,Asia,South Korea,1390.0,23.36552902,2326,5741,8.283811267,79,23.1,3.36,Social Sciences & Management
2554,2024,University of Carthage,Tunisia,Africa,Tunisia,1463.0,23.20315495,11741,43395,19.78777995,238,22.4,5.35,Arts & Humanities
1420,2024,Ochanomizu University,Japan,Asia,Tokyo,1395.0,26.102625,892,3436,17.89772146,54,25.8,4.65,Social Sciences & Management
720,2020,Hunan University,China (Mainland),Asia,Changsha,725.5,44.40566286,178,1390,27.79238779,37,37.3,3.56,Arts & Humanities
1904,2025,Technical University of Denmark,Denmark,Europe,Kongens Lyngby,109.0,84.4,4036,87656,80.34419392,296,58.8,3.7,Arts & Humanities
273,2024,Bucharest University of Economic Studies,Romania,Europe,Romania,906.0,37.75889143,3209,59916,40.34775762,246,38.1,2.16,Arts & Humanities
1444,2023,Osaka City University,Japan,Asia,Osaka City,626.0,7.7,5051,10782,7.717858234,100,8.6,3.62,Engineering & Technology
3399,2026,Çanakkale Onsekiz Mart University,Turkey,Asia,Turkey,1983.0,21.22225268,11258,80102,21.59652211,246,18.2,3.04,Arts & Humanities
1068,2024,Leeds Beckett University,United Kingdom,Europe,Leeds,1100.5,8.1,6779,17515,5.967672577,142,6.2,2.31,Social Sciences & Management
3405,2025,École Normale Supérieure de Lyon,France,Europe,Lyon,187.0,93.5,540,6894,63.24702612,78,61.6,4.95,Social Sciences & Management
1676,2026,Saints Cyril and Methodius University in Skopje,North Macedonia,Other,North Macedonia,1860.0,22.26250142,3672,16872,14.39599433,143,19.6,3.13,Engineering & Technology
288,2023,California Institute of Technology,United States,North America,Pasadena,6.0,100.0,1391,12986,73.78140408,117,98.2,7.9,Life Sciences & Medicine
3003,2022,University of São Paulo,Brazil,Latin America,Brazil,239.0,51.53126628,34544,507103,53.38483021,713,49.4,3.64,Life Sciences & Medicine
1861,2019,Swedish University of Agricultural Sciences,Sweden,Europe,Sweden,279.0,43.94762044,1550,9001,30.72015114,107,43.9,5.29,Engineering & Technology
