year,Rank,Name,Country,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2020,501–600,Shenzhen University,China,35.3–38.7,22.3,22.8,70.4,51.4,34.9,
2020,501–600,University of Siegen,Germany,35.3–38.7,21.3,25.3,57.1,40.2,54.4,
2020,501–600,"Soochow University, China",China,35.3–38.7,23.4,20.8,68.2,37.5,28.3,
2020,501–600,South China University of Technology,China,35.3–38.7,24.0,29.1,61.2,85.4,30.8,
2020,501–600,Southeast University,China,35.3–38.7,29.6,33.4,42.7,97.3,26.9,
2020,501–600,Suez Canal University,Egypt,35.3–38.7,19.9,8.7,82.6,37.9,46.0,
2020,501–600,SUNY Binghamton University,United States,35.3–38.7,22.8,21.9,62.0,36.8,42.7,
2020,501–600,Tehran University of Medical Sciences,Iran,35.3–38.7,44.5,16.0,48.0,59.3,22.8,
2020,501–600,Tianjin University,China,35.3–38.7,32.7,35.7,38.8,97.9,26.5,
2020,501–600,Tomsk State University,Russian Federation,35.3–38.7,41.0,33.7,23.4,53.0,71.6,
2020,501–600,Universiti Tunku Abdul Rahman (UTAR),Malaysia,35.3–38.7,14.8,12.2,81.4,38.0,30.3,
2020,501–600,University of Udine,Italy,35.3–38.7,26.2,16.1,68.7,38.0,41.5,
2020,501–600,Victoria University of Wellington,New Zealand,35.3–38.7,23.0,31.8,45.5,57.2,88.7,
2020,501–600,University of Waikato,New Zealand,35.3–38.7,20.8,26.3,48.8,43.4,86.2,
2020,501–600,The University of the West Indies,Jamaica,35.3–38.7,17.8,11.1,73.4,38.9,57.2,
2020,501–600,University of the West of Scotland,United Kingdom,35.3–38.7,13.9,13.9,76.8,35.0,74.6,
2020,501–600,University of Wisconsin-Milwaukee,United States,35.3–38.7,21.7,22.7,66.9,36.2,33.2,
2020,501–600,University of Wuppertal,Germany,35.3–38.7,25.0,17.9,60.2,44.5,51.2,
2020,501–600,Xiamen University,China,35.3–38.7,27.3,22.9,57.1,53.3,31.5,
2020,501–600,Xi’an Jiaotong University,China,35.3–38.7,35.1,30.7,41.3,61.4,39.1,
2020,501–600,Yokohama City University,Japan,35.3–38.7,25.9,8.5,86.2,40.3,20.3,
2020,601–800,Åbo Akademi University,Finland,28.3–35.2,22.6,29.2,33.1,38.5,66.9,
2020,601–800,The University of Aizu,Japan,28.3–35.2,20.8,12.5,41.7,36.0,68.3,
2020,601–800,University of Alcalá,Spain,28.3–35.2,18.5,15.7,43.2,42.5,59.0,
2020,601–800,Amedeo Avogadro University of Eastern Piedmont,Italy,28.3–35.2,14.7,18.9,66.2,35.1,41.8,
2020,601–800,Amrita Vishwa Vidyapeetham,India,28.3–35.2,26.1,17.0,47.7,82.5,46.2,
2020,601–800,"University of the Andes, Colombia",Colombia,28.3–35.2,21.1,15.9,45.0,37.4,55.7,
2020,601–800,Aristotle University of Thessaloniki,Greece,28.3–35.2,19.2,16.8,64.3,41.3,41.2,
2020,601–800,University of Arkansas,United States,28.3–35.2,26.9,23.0,37.0,39.4,30.9,
2020,601–800,Auburn University,United States,28.3–35.2,32.7,21.1,43.3,40.2,43.8,
2020,601–800,University of Aveiro,Portugal,28.3–35.2,24.7,25.5,40.7,41.4,52.5,
2020,601–800,University of the Balearic Islands,Spain,28.3–35.2,20.3,13.6,59.1,34.7,46.7,
2020,601–800,Banaras Hindu University,India,28.3–35.2,30.8,16.4,46.7,34.6,17.7,
2020,601–800,University of the Basque Country,Spain,28.3–35.2,22.0,17.1,47.3,37.1,41.5,
2020,601–800,Baylor University,United States,28.3–35.2,32.1,18.2,53.9,35.3,33.2,
2020,601–800,Beijing Institute of Technology,China,28.3–35.2,30.6,32.1,32.7,98.1,24.3,
2020,601–800,University of Beira Interior,Portugal,28.3–35.2,17.9,16.5,48.7,34.7,52.7,
2020,601–800,Beni-Suef University,Egypt,28.3–35.2,14.7,7.4,60.8,34.4,45.9,
2020,601–800,University of Bergamo,Italy,28.3–35.2,19.5,21.0,59.3,40.9,36.6,
2020,601–800,Boğaziçi University,Turkey,28.3–35.2,23.2,21.2,49.4,50.8,41.8,
2020,601–800,University of Brighton,United Kingdom,28.3–35.2,17.1,14.2,43.4,35.1,75.6,
2020,601–800,Ca’ Foscari University of Venice,Italy,28.3–35.2,25.1,25.7,36.5,37.1,53.9,
2020,601–800,Cairo University,Egypt,28.3–35.2,21.8,13.7,51.5,35.4,35.3,
2020,601–800,University of Calabria,Italy,28.3–35.2,17.6,17.5,59.8,87.9,38.3,
2020,601–800,University of Central Florida,United States,28.3–35.2,26.5,28.7,49.7,42.6,32.9,
2020,601–800,Central Queensland University,Australia,28.3–35.2,16.9,12.9,50.2,36.4,60.4,
2020,601–800,Chemnitz University of Technology,Germany,28.3–35.2,33.0,26.5,26.8,67.8,53.6,
2020,601–800,China Agricultural University,China,28.3–35.2,34.9,26.2,40.7,52.2,22.0,
2020,601–800,"China University of Petroleum, Beijing",China,28.3–35.2,24.0,26.1,39.2,88.0,21.7,
2020,601–800,Clemson University,United States,28.3–35.2,25.0,21.2,43.0,40.1,39.2,
2020,601–800,University of Clermont Auvergne,France,28.3–35.2,19.2,10.0,57.0,38.0,61.8,
2020,601–800,University of Coimbra,Portugal,28.3–35.2,23.7,28.1,47.4,41.0,58.7,
2020,601–800,COMSATS University Islamabad,Pakistan,28.3–35.2,16.9,9.9,65.5,34.5,45.7,
2020,601–800,Concordia University,Canada,28.3–35.2,20.9,25.9,46.0,36.9,82.5,
2020,601–800,University of Costa Rica,Costa Rica,28.3–35.2,16.2,7.9,77.1,34.4,48.2,
2020,601–800,Coventry University,United Kingdom,28.3–35.2,17.4,12.7,44.1,34.7,89.3,
2020,601–800,Creighton University,United States,28.3–35.2,42.0,11.6,41.5,35.7,29.8,
2020,601–800,Dalian University of Technology,China,28.3–35.2,24.6,23.7,40.2,77.1,28.5,
2020,601–800,University of Delhi,India,28.3–35.2,37.6,17.8,42.8,34.5,17.3,
2020,601–800,De Montfort University,United Kingdom,28.3–35.2,16.9,13.8,50.4,34.6,75.6,
2020,601–800,Dublin City University,Ireland,28.3–35.2,21.0,25.2,49.7,42.8,71.8,
2020,601–800,East China University of Science and Technology,China,28.3–35.2,22.0,19.1,44.0,56.1,17.9,
2020,601–800,École Centrale de Lyon,France,28.3–35.2,31.1,20.2,23.6,59.7,67.2,
2020,601–800,École normale supérieure Paris-Saclay,France,28.3–35.2,36.5,29.6,27.7,51.1,55.3,
2020,601–800,University of Electronic Science and Technology of China,China,28.3–35.2,23.5,22.2,55.1,71.8,28.8,
2020,601–800,Eötvös Loránd University,Hungary,28.3–35.2,21.4,17.7,48.2,35.1,52.6,
2020,601–800,Ewha Womans University,South Korea,28.3–35.2,29.9,30.8,31.4,69.9,46.7,
2020,601–800,Federal University of Minas Gerais,Brazil,28.3–35.2,30.2,17.9,52.0,38.8,29.6,
2020,601–800,Universidade Federal do Rio Grande do Sul,Brazil,28.3–35.2,29.6,18.3,49.3,46.5,26.3,
2020,601–800,Universidade Federal de Santa Catarina,Brazil,28.3–35.2,28.4,13.1,52.6,38.7,29.4,
2020,601–800,Universidade Federal de São Paulo (UNIFESP),Brazil,28.3–35.2,32.6,17.8,43.3,35.7,28.6,
2020,601–800,Ferhat Abbas Sétif University 1,Algeria,28.3–35.2,17.7,7.7,73.0,34.4,41.8,
2020,601–800,University of Girona,Spain,28.3–35.2,18.9,18.2,57.6,37.4,53.9,
2020,601–800,Glasgow Caledonian University,United Kingdom,28.3–35.2,15.7,12.2,56.2,35.2,61.1,
2020,601–800,University of Granada,Spain,28.3–35.2,19.4,20.9,52.0,35.6,48.1,
2020,601–800,University of Greenwich,United Kingdom,28.3–35.2,17.1,15.2,39.5,35.4,89.4,
2020,601–800,University of Hertfordshire,United Kingdom,28.3–35.2,17.5,13.0,42.7,35.3,80.1,
2020,601–800,Hiroshima University,Japan,28.3–35.2,28.9,22.4,31.5,49.9,33.7,
2020,601–800,Huazhong Agricultural University,China,28.3–35.2,21.8,15.1,49.7,43.1,22.5,
2020,601–800,University of Huddersfield,United Kingdom,28.3–35.2,22.8,20.0,44.8,36.6,72.0,
2020,601–800,Reichman University,Israel,28.3–35.2,14.1,10.1,62.6,34.4,63.2,
2020,601–800,Imam Khomeini International University,Iran,28.3–35.2,12.3,8.5,78.0,34.7,20.7,
2020,601–800,"Indian Institute of Science Education and Research, Pune",India,28.3–35.2,31.7,19.5,54.1,35.1,21.5,
2020,601–800,Indian Institute of Technology Bhubaneswar,India,28.3–35.2,27.0,11.3,52.9,35.8,17.1,
2020,601–800,Indian Institute of Technology Guwahati,India,28.3–35.2,33.7,22.0,37.2,41.0,15.3,
2020,601–800,Indian Institute of Technology Hyderabad,India,28.3–35.2,25.3,18.0,52.4,39.4,17.7,
2020,601–800,Indian Institute of Technology Kanpur,India,28.3–35.2,37.8,24.5,35.2,94.3,18.8,
2020,601–800,Indian Institute of Technology Madras,India,28.3–35.2,44.9,30.6,25.4,80.0,19.3,
2020,601–800,University of Indonesia,Indonesia,28.3–35.2,38.7,19.2,16.7,81.6,53.7,
2020,601–800,University of International Business and Economics,China,28.3–35.2,25.3,16.1,35.2,35.7,61.5,
2020,601–800,University of Ioannina,Greece,28.3–35.2,16.5,14.7,60.2,37.3,43.4,
2020,601–800,Iran University of Medical Sciences,Iran,28.3–35.2,37.7,10.0,52.6,43.4,20.7,
2020,601–800,Iran University of Science and Technology,Iran,28.3–35.2,27.8,33.0,42.6,96.3,16.8,
2020,601–800,ISCTE-University Institute of Lisbon,Portugal,28.3–35.2,23.0,26.4,29.3,39.8,49.3,
2020,601–800,Isfahan University of Technology,Iran,28.3–35.2,25.4,23.4,41.7,85.5,22.6,
2020,601–800,Istanbul Technical University,Turkey,28.3–35.2,25.2,28.0,30.2,100.0,26.8,
2020,601–800,Jagiellonian University,Poland,28.3–35.2,25.5,17.0,61.4,35.3,37.7,
2020,601–800,Jamia Millia Islamia,India,28.3–35.2,29.4,8.7,47.6,35.2,24.9,
2020,601–800,Jaume I University,Spain,28.3–35.2,22.5,16.3,49.6,37.5,43.5,
2020,601–800,Jawaharlal Nehru University,India,28.3–35.2,43.9,17.3,26.6,43.0,19.3,
2020,601–800,Jiangsu Normal University,China,28.3–35.2,15.1,11.0,60.7,39.7,23.2,
2020,601–800,The Jikei University School of Medicine,Japan,28.3–35.2,28.4,8.6,51.4,38.3,15.9,
2020,601–800,University of Johannesburg,South Africa,28.3–35.2,19.7,25.8,42.5,40.4,69.2,
2020,601–800,Johannes Kepler University of Linz,Austria,28.3–35.2,28.1,19.7,46.8,54.1,64.4,
2020,601–800,Kafrelsheikh University,Egypt,28.3–35.2,13.0,7.9,67.4,38.0,47.1,
2020,601–800,RPTU University Kaiserslautern-Landau,Germany,28.3–35.2,33.6,24.1,41.3,64.5,52.3,
2020,601–800,Kansas State University,United States,28.3–35.2,25.0,20.4,45.8,41.9,47.2,
2020,601–800,Kazan Federal University,Russian Federation,28.3–35.2,28.7,16.9,47.8,40.0,42.6,
2020,601–800,Universiti Kebangsaan Malaysia,Malaysia,28.3–35.2,34.2,19.6,32.3,37.1,52.9,
2020,601–800,Keio University,Japan,28.3–35.2,32.1,25.7,36.8,42.7,31.5,
2020,601–800,Kent State University,United States,28.3–35.2,23.6,19.0,55.6,34.8,42.6,
2020,601–800,Kindai University,Japan,28.3–35.2,20.1,11.4,58.4,38.8,23.0,
2020,601–800,King Khalid University,Saudi Arabia,28.3–35.2,21.6,7.1,53.6,34.5,82.7,
2020,601–800,Kobe University,Japan,28.3–35.2,32.4,22.8,31.1,44.3,28.7,
2020,601–800,Konkuk University,South Korea,28.3–35.2,33.0,37.9,27.5,44.3,47.7,
2020,601–800,Kurume University,Japan,28.3–35.2,21.5,10.1,54.5,36.5,21.0,
2020,601–800,Lakehead University,Canada,28.3–35.2,17.6,19.5,46.9,37.3,49.4,
2020,601–800,University of La Laguna,Spain,28.3–35.2,19.3,11.5,67.8,35.2,46.9,
2020,601–800,Lehigh University,United States,28.3–35.2,27.4,20.8,51.0,40.3,45.1,
2020,601–800,Montanuniversität Leoben,Austria,28.3–35.2,28.1,11.2,35.6,56.2,70.2,
2020,601–800,University of Lille,France,28.3–35.2,20.3,17.3,53.0,39.0,60.7,
2020,601–800,University of Lincoln,United Kingdom,28.3–35.2,16.5,14.1,64.3,35.3,71.2,
2020,601–800,University of Ljubljana,Slovenia,28.3–35.2,21.1,18.7,44.8,39.7,42.3,
2020,601–800,University of Lleida,Spain,28.3–35.2,23.6,15.2,48.8,37.8,41.6,
2020,601–800,University of Lorraine,France,28.3–35.2,21.8,13.5,61.3,37.3,61.6,
2020,601–800,"Lumière University, Lyon 2",France,28.3–35.2,28.8,18.1,29.0,34.7,62.4,
2020,601–800,Mae Fah Luang University,Thailand,28.3–35.2,14.4,9.0,74.4,34.5,50.6,
2020,601–800,Mahidol University,Thailand,28.3–35.2,31.6,21.0,45.2,73.4,46.1,
2020,601–800,Makerere University,Uganda,28.3–35.2,16.7,12.7,69.6,40.9,58.7,
2020,601–800,Universiti Malaysia Perlis,Malaysia,28.3–35.2,16.5,12.0,62.4,35.7,28.0,
2020,601–800,University of Malta,Malta,28.3–35.2,16.9,13.7,48.1,34.7,57.9,
2020,601–800,Manchester Metropolitan University,United Kingdom,28.3–35.2,20.1,14.2,55.4,34.8,65.3,
2020,601–800,"University of Maryland, Baltimore County",United States,28.3–35.2,22.9,17.4,57.8,35.7,34.3,
2020,601–800,Masaryk University,Czechia,28.3–35.2,22.6,25.4,36.3,35.6,61.5,
2020,601–800,Metropolitan Autonomous University,Mexico,28.3–35.2,16.6,16.3,68.6,36.4,25.1,
2020,601–800,Middle East Technical University,Turkey,28.3–35.2,28.7,23.2,30.7,62.1,30.4,
2020,601–800,Miguel Hernández University of Elche,Spain,28.3–35.2,30.3,12.7,45.4,38.0,34.2,
2020,601–800,University of Minho,Portugal,28.3–35.2,22.5,19.4,34.6,62.6,50.3,
2020,601–800,Montana State University,United States,28.3–35.2,18.6,19.4,67.0,48.4,28.4,
2020,601–800,Tecnológico de Monterrey,Mexico,28.3–35.2,20.5,18.2,41.8,74.7,57.3,
2020,601–800,Nanjing University of Information Science and Technology,China,28.3–35.2,16.7,14.9,69.9,38.9,29.5,
2020,601–800,Nanjing Medical University,China,28.3–35.2,38.2,25.9,36.0,35.8,20.8,
2020,601–800,Nanjing Normal University,China,28.3–35.2,20.2,12.1,54.4,47.5,22.9,
2020,601–800,Nantes Université,France,28.3–35.2,19.8,21.0,57.4,39.5,50.4,
2020,601–800,National Autonomous University of Mexico,Mexico,28.3–35.2,31.9,30.4,18.9,61.7,44.2,
2020,601–800,National Cheng Kung University (NCKU),Taiwan,28.3–35.2,32.8,41.1,22.9,99.8,36.3,
2020,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),France,28.3–35.2,29.8,25.5,33.7,91.3,71.7,
2020,601–800,National University of Science and Technology (MISiS),Russian Federation,28.3–35.2,24.3,23.7,29.1,84.2,68.9,
2020,601–800,National Taiwan Normal University,Taiwan,28.3–35.2,32.0,37.3,22.8,78.4,51.4,
2020,601–800,National Technical University of Athens,Greece,28.3–35.2,23.0,12.8,45.0,71.5,38.6,
2020,601–800,"University of Nevada, Las Vegas",United States,28.3–35.2,28.7,22.6,41.3,35.1,32.2,
2020,601–800,New Mexico State University (Main campus),United States,28.3–35.2,21.5,14.7,53.9,38.8,37.7,
2020,601–800,Nippon Medical School,Japan,28.3–35.2,25.7,8.8,55.1,34.8,16.9,
2020,601–800,University of North Carolina at Greensboro,United States,28.3–35.2,20.9,19.3,50.0,35.4,21.3,
2020,601–800,Northwestern Polytechnical University,China,28.3–35.2,26.2,33.6,40.2,83.3,24.7,
2020,601–800,Nottingham Trent University,United Kingdom,28.3–35.2,17.7,12.9,59.5,34.9,69.0,
2020,601–800,NOVA University of Lisbon,Portugal,28.3–35.2,24.9,25.7,46.6,46.7,60.2,
2020,601–800,Ohio University (Main campus),United States,28.3–35.2,28.5,17.4,43.5,35.4,30.6,
2020,601–800,Old Dominion University,United States,28.3–35.2,22.7,19.2,51.9,34.4,30.4,
2020,601–800,University of Oviedo,Spain,28.3–35.2,16.8,15.2,54.8,38.5,34.4,
2020,601–800,Oxford Brookes University,United Kingdom,28.3–35.2,28.5,24.0,37.4,34.6,78.4,
2020,601–800,Palacký University Olomouc,Czechia,28.3–35.2,20.9,18.3,46.9,35.4,57.3,
2020,601–800,University of Palermo,Italy,28.3–35.2,21.1,17.9,63.0,35.0,27.3,
2020,601–800,Panjab University,India,28.3–35.2,27.0,14.4,56.6,34.9,16.5,
2020,601–800,Panthéon-Sorbonne University – Paris 1,France,28.3–35.2,45.4,32.9,11.2,34.8,57.3,
2020,601–800,University of Parma,Italy,28.3–35.2,18.1,18.9,65.7,39.4,38.1,
2020,601–800,Universitat Politècnica de Catalunya,Spain,28.3–35.2,23.7,17.2,56.9,41.2,59.1,
2020,601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),Brazil,28.3–35.2,27.4,25.6,27.9,99.5,41.5,
2020,601–800,Portland State University,United States,28.3–35.2,21.1,18.4,44.6,35.7,30.4,
2020,601–800,University of Pretoria,South Africa,28.3–35.2,25.1,30.1,33.0,41.8,52.0,
2020,601–800,Pusan National University,South Korea,28.3–35.2,27.0,30.0,24.9,63.4,35.7,
2020,601–800,Universiti Putra Malaysia,Malaysia,28.3–35.2,32.0,31.4,19.1,41.3,69.5,
2020,601–800,Université du Québec,Canada,28.3–35.2,24.9,23.6,39.1,42.1,67.2,
2020,601–800,University of Regina,Canada,28.3–35.2,16.8,15.6,45.1,35.8,63.0,
2020,601–800,University of Rennes 1,France,28.3–35.2,21.0,15.5,50.9,36.9,55.9,
2020,601–800,Roskilde University,Denmark,28.3–35.2,21.4,32.7,37.8,38.2,52.1,
2020,601–800,Toronto Metropolitan University,Canada,28.3–35.2,19.4,26.0,38.6,36.2,52.4,
2020,601–800,Universiti Sains Malaysia,Malaysia,28.3–35.2,35.6,22.7,26.7,45.7,52.8,
2020,601–800,Saint Petersburg State University,Russian Federation,28.3–35.2,46.1,31.0,19.7,36.4,39.3,
2020,601–800,University of Salamanca,Spain,28.3–35.2,26.4,17.5,37.9,37.0,51.4,
2020,601–800,University of Salento,Italy,28.3–35.2,27.5,21.0,56.3,36.8,26.9,
2020,601–800,University of Santiago de Compostela,Spain,28.3–35.2,21.8,16.6,46.9,40.3,44.7,
2020,601–800,University of Sassari,Italy,28.3–35.2,22.2,17.2,47.8,36.4,36.6,
2020,601–800,Savitribai Phule Pune University,India,28.3–35.2,38.9,18.5,46.6,36.1,17.5,
2020,601–800,Shahid Beheshti University of Medical Sciences,Iran,28.3–35.2,42.9,14.6,37.3,64.0,17.2,
2020,601–800,Shandong University,China,28.3–35.2,32.3,29.1,35.4,72.3,30.6,
2020,601–800,University of Sharjah,United Arab Emirates,28.3–35.2,19.5,11.8,38.8,38.3,99.1,
2020,601–800,Université de Sherbrooke,Canada,28.3–35.2,29.6,14.5,51.0,38.1,58.5,
2020,601–800,Shiraz University of Technology,Iran,28.3–35.2,23.7,20.3,46.6,47.9,16.7,
2020,601–800,Sichuan University,China,28.3–35.2,30.6,24.8,38.3,63.8,25.3,
2020,601–800,Sidi Mohamed Ben Abdellah University,Morocco,28.3–35.2,25.2,7.6,53.2,34.4,23.6,
2020,601–800,University of South Dakota,United States,28.3–35.2,31.2,15.6,46.8,39.0,25.3,
2020,601–800,Southern Cross University,Australia,28.3–35.2,18.5,21.5,49.7,39.8,66.6,
2020,601–800,University of Southern Queensland,Australia,28.3–35.2,19.3,19.8,54.9,37.4,72.6,
2020,601–800,University of Split,Croatia,28.3–35.2,15.7,12.3,56.8,40.1,41.3,
2020,601–800,Stevens Institute of Technology,United States,28.3–35.2,22.5,15.8,58.4,35.6,68.7,
2020,601–800,University of the Sunshine Coast,Australia,28.3–35.2,17.3,23.5,46.0,40.3,68.6,
2020,601–800,University of Tabriz,Iran,28.3–35.2,27.9,19.9,42.2,42.9,19.5,
2020,601–800,Tabriz University of Medical Sciences,Iran,28.3–35.2,45.0,12.0,36.7,34.5,15.9,
2020,601–800,University of Technology of Compiègne,France,28.3–35.2,23.2,10.1,37.2,42.6,82.4,
2020,601–800,University of Tehran,Iran,28.3–35.2,36.7,23.5,38.7,34.4,23.3,
2020,601–800,Universiti Teknologi Malaysia,Malaysia,28.3–35.2,36.4,25.2,29.2,35.6,56.4,
2020,601–800,Universiti Teknologi Petronas,Malaysia,28.3–35.2,27.1,30.1,26.8,78.2,66.0,
2020,601–800,University of Texas at Arlington,United States,28.3–35.2,21.0,18.3,50.0,39.7,46.0,
2020,601–800,Texas Tech University,United States,28.3–35.2,30.8,20.9,46.5,36.2,48.4,
2020,601–800,Thapar Institute of Engineering and Technology,India,28.3–35.2,19.1,9.7,66.5,36.0,20.9,
2020,601–800,University of Thessaly,Greece,28.3–35.2,15.7,20.2,48.7,42.8,39.1,
2020,601–800,Tokyo Metropolitan University,Japan,28.3–35.2,24.9,17.2,54.6,38.4,26.2,
2020,601–800,University of Toledo,United States,28.3–35.2,33.7,13.9,48.7,42.8,46.2,
2020,601–800,Tomsk Polytechnic University,Russian Federation,28.3–35.2,26.3,20.6,35.7,60.7,54.4,
2020,601–800,University of Tours,France,28.3–35.2,30.2,12.5,48.5,35.7,48.8,
2020,601–800,TU Braunschweig,Germany,28.3–35.2,25.2,16.0,48.9,42.6,53.7,
2020,601–800,University of Ulsan,South Korea,28.3–35.2,20.6,23.4,61.8,58.2,21.7,
2020,601–800,Ulster University,United Kingdom,28.3–35.2,21.0,18.0,40.9,35.6,75.7,
2020,601–800,University of Warsaw,Poland,28.3–35.2,25.8,21.5,41.4,35.1,45.6,
2020,601–800,Waseda University,Japan,28.3–35.2,31.3,22.8,28.2,38.1,38.0,
2020,601–800,UWE Bristol (University of the West of England),United Kingdom,28.3–35.2,17.1,15.2,48.4,34.9,64.3,
2020,601–800,University of the Western Cape,South Africa,28.3–35.2,18.3,20.0,60.3,34.4,62.1,
2020,601–800,Western Washington University,United States,28.3–35.2,16.2,10.6,62.2,34.5,22.9,
2020,601–800,University of Westminster,United Kingdom,28.3–35.2,18.2,16.2,36.7,34.8,86.7,
2020,601–800,West Virginia University,United States,28.3–35.2,27.8,17.1,59.3,34.4,40.8,
2020,601–800,University of Windsor,Canada,28.3–35.2,33.7,26.6,33.5,36.8,79.9,
2020,601–800,Worcester Polytechnic Institute,United States,28.3–35.2,20.1,17.7,59.1,36.5,56.2,
2020,801–1000,Acharya Nagarjuna University,India,22.2–28.2,39.9,9.2,15.7,41.8,23.5,
2020,801–1000,University of A Coruña,Spain,22.2–28.2,20.3,13.7,32.5,36.3,31.6,
2020,801–1000,"Adam Mickiewicz University, Poznań",Poland,22.2–28.2,18.1,13.4,32.7,35.4,32.7,
2020,801–1000,University of the Aegean,Greece,22.2–28.2,18.1,17.8,44.3,37.0,37.5,
2020,801–1000,"University of Agriculture, Faisalabad",Pakistan,22.2–28.2,17.5,16.5,28.6,41.9,36.6,
2020,801–1000,Aichi Medical University,Japan,22.2–28.2,26.0,10.8,32.4,34.4,17.4,
2020,801–1000,Ain Shams University,Egypt,22.2–28.2,21.0,10.1,31.5,35.6,36.0,
2020,801–1000,Ajou University,South Korea,22.2–28.2,23.9,23.4,29.8,60.9,30.1,
2020,801–1000,Al-Balqa Applied University,Jordan,22.2–28.2,11.9,8.9,52.8,40.5,46.4,
2020,801–1000,University of Algarve,Portugal,22.2–28.2,17.3,13.5,40.2,35.3,63.1,
2020,801–1000,University of Alicante,Spain,22.2–28.2,20.0,14.8,28.7,37.1,41.0,
2020,801–1000,Aligarh Muslim University,India,22.2–28.2,29.0,10.4,41.1,34.5,23.6,
2020,801–1000,American University in Cairo,Egypt,22.2–28.2,27.0,25.1,20.2,35.5,64.1,
2020,801–1000,American University of Sharjah,United Arab Emirates,22.2–28.2,19.2,14.8,23.0,37.5,94.8,
2020,801–1000,"Asia University, Taiwan",Taiwan,22.2–28.2,17.3,33.7,23.0,100.0,34.1,
2020,801–1000,Athens University of Economics and Business,Greece,22.2–28.2,17.8,21.2,39.3,37.8,45.4,
2020,801–1000,Atılım University,Turkey,22.2–28.2,14.7,8.8,39.2,37.0,35.3,
2020,801–1000,Babeş-Bolyai University,Romania,22.2–28.2,16.7,14.1,36.8,34.9,50.6,
2020,801–1000,University of Baghdad,Iraq,22.2–28.2,19.5,7.9,43.5,35.2,31.1,
2020,801–1000,Bauman Moscow State Technical University,Russian Federation,22.2–28.2,34.0,17.4,16.8,61.8,26.3,
2020,801–1000,University of Bedfordshire,United Kingdom,22.2–28.2,16.9,13.6,29.3,34.9,77.1,
2020,801–1000,Beijing Jiaotong University,China,22.2–28.2,23.4,23.5,20.3,65.2,28.0,
2020,801–1000,University of Béjaïa,Algeria,22.2–28.2,16.4,7.4,53.3,34.4,43.1,
2020,801–1000,Benha University,Egypt,22.2–28.2,14.8,7.5,54.6,35.6,42.5,
2020,801–1000,Birmingham City University,United Kingdom,22.2–28.2,16.0,10.3,37.4,34.6,62.8,
2020,801–1000,University of Bradford,United Kingdom,22.2–28.2,19.3,16.4,33.0,36.9,81.2,
2020,801–1000,University of Brasília,Brazil,22.2–28.2,25.8,14.4,36.8,34.5,30.9,
2020,801–1000,Bucharest University of Economic Studies,Romania,22.2–28.2,15.4,10.0,53.1,34.8,19.4,
2020,801–1000,University of Cadiz,Spain,22.2–28.2,27.0,14.8,28.7,35.9,36.4,
2020,801–1000,Capital Medical University,China,22.2–28.2,30.2,20.2,24.7,35.0,23.5,
2020,801–1000,Cardiff Metropolitan University,United Kingdom,22.2–28.2,16.5,10.8,41.0,34.7,61.0,
2020,801–1000,Carlos III University of Madrid,Spain,22.2–28.2,24.4,16.3,34.9,38.2,60.2,
2020,801–1000,University of Castilla-La Mancha,Spain,22.2–28.2,16.6,12.5,32.7,36.0,37.0,
2020,801–1000,University of Lancashire,United Kingdom,22.2–28.2,15.7,12.7,39.7,34.8,64.6,
2020,801–1000,Chang Gung University,Taiwan,22.2–28.2,23.3,26.3,29.8,84.9,24.5,
2020,801–1000,Chiba University,Japan,22.2–28.2,28.7,19.1,32.8,51.4,25.9,
2020,801–1000,University of Chile,Chile,22.2–28.2,23.2,17.1,33.9,34.5,51.2,
2020,801–1000,"China University of Geosciences, Beijing",China,22.2–28.2,24.7,14.2,39.7,43.0,25.3,
2020,801–1000,"China University of Geosciences, Wuhan",China,22.2–28.2,20.5,17.2,43.1,45.6,25.5,
2020,801–1000,China University of Mining and Technology,China,22.2–28.2,19.9,13.6,47.4,52.8,18.4,
2020,801–1000,China Pharmaceutical University,China,22.2–28.2,22.9,13.1,35.5,57.2,17.4,
2020,801–1000,Chongqing University,China,22.2–28.2,23.2,21.3,35.2,60.3,21.4,
2020,801–1000,Chonnam National University,South Korea,22.2–28.2,21.3,20.2,29.6,38.9,27.5,
2020,801–1000,Chulalongkorn University,Thailand,22.2–28.2,31.5,21.7,22.2,64.8,37.8,
2020,801–1000,University of Córdoba,Spain,22.2–28.2,21.2,16.6,36.4,37.1,41.9,
2020,801–1000,Czech Technical University in Prague,Czechia,22.2–28.2,20.8,17.4,23.4,44.6,53.7,
2020,801–1000,University of Debrecen,Hungary,22.2–28.2,19.9,10.6,28.0,37.7,55.7,
2020,801–1000,University of Derby,United Kingdom,22.2–28.2,16.2,10.3,32.0,35.1,58.8,
2020,801–1000,University of Deusto,Spain,22.2–28.2,21.5,17.6,39.6,38.1,45.7,
2020,801–1000,Eastern Mediterranean University,Northern Cyprus,22.2–28.2,17.0,11.7,30.6,34.4,86.6,
2020,801–1000,University of East London,United Kingdom,22.2–28.2,20.4,14.5,32.8,34.4,78.6,
2020,801–1000,Edinburgh Napier University,United Kingdom,22.2–28.2,16.7,13.9,40.4,35.6,80.0,
